FIPS,AlGore_Dem_2000,pct_dem_2000,GeorgeWBush_Rep_2000,pct_rep_2000,RalphNader_Green_2000,pct_green_2000,Other_2000,pct_other_2000,totalvotes_2000,JohnKerry_Dem_2004,pct_dem_2004,GeorgeWBush_Rep_2004,pct_rep_2004,Other_2004,pct_other_2004,totalvotes_2004,Obama_Dem_2008,pct_dem_2008,McCain_Rep_2008,pct_rep_2008,Other_2008,pct_other_2008,totalvotes_2008,Obama_Dem_2012,pct_dem_2012,Romney_Rep_2012,pct_rep_2012,Other_2012,pct_other_2012,totalvotes_2012,Clinton_Dem_2016,pct_dem_2016,Trump_Rep_2016,pct_rep_2016,Other_2016,pct_other_2016,totalvotes2016,dem_2020,pct_dem_2020,gop_2020,pct_gop_2020,total_votes_2020
48419,3227,0.358356469,5692,0.632093282,55,0.006107718,31,0.003442532,9005,2951,0.31802996,6295,0.678413622,33,0.003556418,9279,2548,0.276355748,6630,0.719088937,42,0.004555315,9220,2322,0.250107712,6879,0.740952176,83,0.008940112,9284,1758,0.193484482,7179,0.790116663,149,0.016398855,9086,2058,0.20451158,7962,0.79121536,10063
13235,1390,0.415421399,1922,0.574417215,2,0.000597729,32,0.009563658,3346,1294,0.368555967,2202,0.627171746,15,0.004272287,3511,1377,0.348343031,2553,0.645838604,23,0.005818366,3953,1219,0.331070071,2444,0.66376969,19,0.005160239,3682,1104,0.306241331,2437,0.676005548,64,0.017753121,3605,1217,0.29982755,2805,0.69105691,4059
48465,5056,0.440648423,6223,0.542356632,129,0.01124281,66,0.005752135,11474,4757,0.403306486,6968,0.590758796,70,0.005934718,11795,6982,0.544617785,5752,0.448673947,86,0.006708268,12820,6285,0.520238391,5635,0.466434898,161,0.013326711,12081,6964,0.511419549,5890,0.432547551,763,0.0560329,13617,6401,0.44398972,7839,0.54373312,14417
6073,437666,0.456551718,475736,0.496264476,33979,0.035445227,11253,0.011738578,958634,526437,0.464400521,596033,0.525795177,11114,0.009804302,1133584,666581,0.541474858,541032,0.439489313,23434,0.019035829,1231047,626957,0.525846234,536726,0.450166991,28599,0.023986775,1192282,735476,0.562979179,477766,0.36571188,93158,0.071308941,1306400,948902,0.60279167,589248,0.37432083,1574179
4012,1769,0.394601829,2543,0.567254071,91,0.020298907,80,0.017845193,4483,1849,0.365776459,3158,0.624727992,48,0.009495549,5055,1929,0.347442363,3509,0.632024496,114,0.020533141,5552,1880,0.328843799,3714,0.64964142,123,0.02151478,5717,1575,0.264661401,4003,0.672660057,373,0.062678541,5951,2236,0.29981229,5129,0.68771791,7458
29207,4476,0.359402602,7727,0.620443231,114,0.009153686,137,0.011000482,12454,3946,0.297766375,9242,0.697404165,64,0.00482946,13252,3899,0.293997889,9172,0.69160006,191,0.014402051,13262,3153,0.245064511,9496,0.73806933,217,0.016866159,12866,1876,0.141148145,11079,0.83357159,336,0.025280265,13291,1814,0.13527219,11460,0.85458612,13410
28131,1677,0.303639326,3702,0.670287887,65,0.011768966,79,0.01430382,5523,1502,0.26678508,4072,0.723268206,56,0.009946714,5630,1996,0.27753059,5149,0.715934372,47,0.006535039,7192,2003,0.265932023,5420,0.719596389,109,0.014471588,7532,1573,0.223278921,5306,0.753158268,166,0.023562811,7045,1208,0.18454018,5239,0.80033606,6546
21013,4787,0.451135614,5585,0.52634059,102,0.009612666,137,0.01291113,10611,4210,0.382657699,6722,0.610979822,70,0.00636248,11002,2782,0.289852053,6681,0.696082517,135,0.01406543,9598,2224,0.234549673,7127,0.751634676,131,0.013815651,9482,1720,0.17699115,7764,0.798929821,234,0.024079029,9718,1789,0.17811629,8140,0.8104341,10044
6083,73411,0.473698814,71493,0.461322544,8664,0.055906152,1406,0.00907249,154974,90314,0.534007391,76806,0.454137472,2005,0.011855137,169125,105614,0.603812203,65585,0.37495998,3713,0.021227817,174912,94129,0.576347049,64606,0.395579231,4585,0.02807372,163320,107142,0.606054778,56365,0.318831808,13279,0.075113414,176786,126419,0.65037709,63583,0.32711005,194378
48185,2450,0.36018818,4197,0.617024405,98,0.014407527,57,0.008379888,6802,2713,0.337858032,5263,0.655417186,54,0.006724782,8030,2704,0.324921894,5562,0.668348955,56,0.006729152,8322,2339,0.271945123,6141,0.713986746,121,0.014068132,8601,2194,0.230147907,7065,0.741109829,274,0.028742264,9533,2831,0.22834328,9419,0.75971931,12398
13261,4748,0.48963597,4847,0.499845313,40,0.004124987,62,0.00639373,9697,5562,0.492779304,5688,0.503942589,37,0.003278108,11287,6454,0.527503065,5717,0.46726604,64,0.005230895,12235,6375,0.538838644,5378,0.454568506,78,0.006592849,11831,5520,0.503007108,5276,0.480772736,178,0.016220157,10974,6318,0.51999998,5732,0.47176954,12150
31099,680,0.217809097,2333,0.747277386,75,0.024023062,34,0.010890455,3122,707,0.209233501,2621,0.775673276,51,0.015093223,3379,876,0.278095238,2224,0.706031746,50,0.015873016,3150,773,0.243081761,2349,0.738679245,58,0.018238994,3180,550,0.166868932,2531,0.767900485,215,0.065230583,3296,701,0.19450611,2822,0.78301889,3604
36011,17031,0.501236094,14988,0.441108953,1448,0.04261581,511,0.015039143,33978,16913,0.469127926,16626,0.461167203,2513,0.069704871,36052,18128,0.533301953,15243,0.448429042,621,0.018269004,33992,16105,0.516699285,11646,0.373640476,3418,0.109660239,31169,13522,0.407632943,17384,0.524056433,2266,0.068310623,33172,11993,0.39586085,17639,0.5822221,30296
13205,2971,0.512329712,2790,0.481117434,5,0.000862218,33,0.005690636,5799,3360,0.462364112,3885,0.534608504,22,0.003027384,7267,3872,0.476847291,4201,0.517364532,47,0.005788177,8120,4081,0.493172205,4155,0.502114804,39,0.004712991,8275,3493,0.443274112,4279,0.543020305,108,0.013705584,7880,3995,0.4457213,4935,0.55059689,8963
17193,2958,0.387324866,4521,0.591986382,113,0.014796386,45,0.005892366,7637,3071,0.369955427,5180,0.624021202,50,0.006023371,8301,3315,0.444787334,3987,0.534952368,151,0.020260298,7453,2188,0.309739524,4731,0.669733862,145,0.020526614,7064,1412,0.192501704,5640,0.768916155,283,0.03858214,7335,1517,0.20422725,5788,0.77921379,7428
29075,1271,0.409339775,1771,0.57037037,39,0.012560386,24,0.007729469,3105,1201,0.362620773,2085,0.629528986,26,0.007850242,3312,1235,0.375151883,1964,0.596597813,93,0.028250304,3292,937,0.312437479,1988,0.662887629,74,0.024674892,2999,605,0.198816957,2304,0.757147552,134,0.044035491,3043,613,0.18925594,2580,0.79654217,3239
12077,1017,0.421991701,1317,0.546473029,19,0.007883817,57,0.023651452,2410,1070,0.354187355,1927,0.637868256,24,0.007944389,3021,895,0.273032337,2339,0.713544844,44,0.013422819,3278,942,0.286845311,2301,0.700669915,41,0.012484775,3284,651,0.197512136,2543,0.771541262,102,0.030946602,3296,693,0.19455363,2846,0.79898936,3562
54029,6249,0.46385095,6458,0.479364608,329,0.024421021,436,0.03236342,13472,6906,0.482228895,7298,0.509601285,117,0.008169821,14321,5504,0.41633888,7518,0.568683812,198,0.014977307,13220,4627,0.381828685,7226,0.59630302,265,0.021868295,12118,3262,0.256809951,8909,0.701385609,531,0.04180444,12702,3790,0.27463767,9806,0.71057969,13800
39123,9485,0.475010016,9917,0.496644631,432,0.021634615,134,0.006710737,19968,11114,0.477877628,12075,0.519198521,68,0.002923851,23257,12049,0.522302657,10618,0.46027136,402,0.017425983,23069,11503,0.51224617,10538,0.469273245,415,0.018480584,22456,8285,0.37289585,12653,0.569493204,1280,0.057610946,22218,8847,0.37606803,14285,0.60722637,23525
48023,663,0.334173387,1285,0.647681452,26,0.013104839,10,0.005040323,1984,467,0.284756098,1169,0.712804878,4,0.002439024,1640,366,0.222763238,1262,0.768107121,15,0.009129641,1643,267,0.167713568,1297,0.814698492,28,0.01758794,1592,191,0.127418279,1267,0.845230153,41,0.027351568,1499,179,0.10654762,1478,0.87976193,1680
21043,4182,0.466793169,4617,0.515347695,97,0.010827101,63,0.007032035,8959,5577,0.501664118,5422,0.487721508,118,0.010614374,11117,4316,0.439824722,5252,0.535208397,245,0.024966881,9813,3383,0.379770992,5279,0.592613381,246,0.027615626,8908,2276,0.221443861,7587,0.738178634,415,0.040377505,10278,2642,0.22805351,8775,0.75744498,11585
48269,14,0.102189781,120,0.875912409,0,0,3,0.02189781,137,18,0.115384615,137,0.878205128,1,0.006410256,156,8,0.049079755,151,0.926380368,4,0.024539877,163,5,0.034482759,139,0.95862069,1,0.006896552,145,5,0.031446541,149,0.937106918,5,0.031446541,159,8,0.050314464,151,0.94968551,159
6111,133258,0.471389357,136173,0.481700932,10235,0.036205482,3026,0.010704229,282692,148859,0.47572617,160314,0.512334257,3736,0.011939573,312909,187601,0.552092407,145853,0.429231901,6346,0.018675692,339800,170929,0.522760219,147958,0.452506927,8087,0.024732853,326974,194402,0.552708643,132323,0.376210459,25001,0.071080898,351726,248349,0.59547973,159791,0.38313946,417057
6113,33747,0.54930334,23057,0.375301126,4107,0.066850055,525,0.008545478,61436,42885,0.595550556,28005,0.38890972,1119,0.015539724,72009,53488,0.670704335,24592,0.308367503,1669,0.020928162,79749,48715,0.654112118,23368,0.313769721,2392,0.03211816,74475,54752,0.666975271,20739,0.252637349,6599,0.08038738,82090,47504,0.73157358,16128,0.24837527,64934
6115,5546,0.343895331,9838,0.610032864,507,0.031437961,236,0.014633844,16127,5687,0.315593785,12076,0.670144284,257,0.014261931,18020,8866,0.414279707,12007,0.561048549,528,0.024671744,21401,7711,0.39142132,11275,0.572335025,714,0.036243655,19700,7910,0.343942952,13170,0.572658492,1918,0.083398556,22998,10343,0.37846243,16210,0.59314281,27329
45031,10253,0.468965833,11290,0.516397567,166,0.007592737,154,0.007043864,21863,11829,0.464720673,13416,0.527068437,209,0.00821089,25454,14505,0.494477398,14544,0.495806913,285,0.009715688,29334,15457,0.512669983,14434,0.478739635,259,0.008590381,30150,13888,0.468019141,14989,0.505122329,797,0.026858529,29674,15220,0.46950674,16832,0.51923376,32417
8003,2455,0.43382223,2857,0.504859516,265,0.046828061,82,0.014490193,5659,3017,0.481256979,3179,0.507098421,73,0.0116446,6269,3521,0.56013363,2635,0.419185492,130,0.020680878,6286,3811,0.567535369,2705,0.402829486,199,0.029635145,6715,3189,0.459576308,3046,0.438968151,704,0.101455541,6939,3624,0.48197898,3676,0.48889479,7519
19153,89715,0.515109062,79927,0.458910126,3366,0.019326279,1159,0.006654533,174167,105218,0.519292462,95828,0.472949096,1572,0.007758442,202618,120984,0.564327895,89668,0.418254923,3734,0.017417182,214386,128465,0.561271747,96096,0.419849529,4321,0.018878724,228882,119804,0.517388957,93492,0.403757207,18259,0.078853836,231555,146250,0.56688023,106800,0.41396794,257991
17043,152550,0.41867703,201037,0.551750731,8711,0.023907542,2064,0.005664696,364362,180097,0.447506001,218902,0.543928875,3447,0.008565124,402446,228698,0.547159745,183626,0.439325028,5649,0.013515227,417973,199460,0.49730851,195046,0.486303197,6573,0.016388293,401079,228622,0.533205526,166415,0.388122742,33732,0.078671732,428769,269638,0.57715344,187957,0.40231729,467186
8009,531,0.23309921,1663,0.730026339,47,0.020632133,37,0.016242318,2278,483,0.22095151,1680,0.76852699,23,0.0105215,2186,536,0.246436782,1572,0.722758621,67,0.030804598,2175,467,0.221747388,1559,0.740265907,80,0.037986705,2106,283,0.131444496,1753,0.814212726,117,0.054342778,2153,313,0.14272685,1840,0.83903331,2193
31181,584,0.300257069,1302,0.66940874,48,0.024678663,11,0.005655527,1945,557,0.278221778,1403,0.700799201,42,0.020979021,2002,552,0.303797468,1233,0.678591084,32,0.017611447,1817,442,0.253731343,1258,0.722158439,42,0.024110218,1742,306,0.179156909,1330,0.778688525,72,0.042154567,1708,335,0.17857143,1511,0.80543709,1876
54083,4028,0.422133725,5248,0.54998952,199,0.020855167,67,0.007021589,9542,4892,0.425761532,6512,0.566753699,86,0.007484769,11490,4539,0.418997508,6060,0.559401828,234,0.021600665,10833,3342,0.342558426,6160,0.631406314,254,0.02603526,9756,2735,0.251471129,7629,0.70145274,512,0.047076131,10876,3362,0.27557376,8673,0.71090162,12200
1075,2653,0.365981515,4470,0.616636777,57,0.007863154,69,0.009518554,7249,1956,0.284095861,4894,0.710820625,35,0.005083515,6885,1614,0.228127208,5419,0.765936396,42,0.005936396,7075,1646,0.229695786,5457,0.761512699,63,0.008791515,7166,1036,0.148722366,5823,0.835917313,107,0.015360322,6966,978,0.13607903,6168,0.85821623,7187
53039,3062,0.374327628,4557,0.557090465,396,0.048410758,165,0.020171149,8180,4036,0.4369384,5016,0.543033452,185,0.020028148,9237,4965,0.488488784,4944,0.486422668,255,0.025088548,10164,4598,0.447537473,5316,0.51742262,360,0.035039907,10274,4194,0.389451203,5789,0.537561519,786,0.072987278,10769,5608,0.44088051,6866,0.5397799,12720
41031,2681,0.388719733,3838,0.556473829,247,0.035812672,131,0.018993765,6897,3243,0.399630314,4762,0.586814541,110,0.013555145,8115,3682,0.442654484,4402,0.529213753,234,0.028131762,8318,3301,0.403792049,4642,0.567828746,232,0.028379205,8175,2980,0.315043874,5483,0.579659583,996,0.105296543,9459,4306,0.3691068,7044,0.60380596,11666
30005,1246,0.451612903,1410,0.51105473,58,0.021022109,45,0.016310257,2759,1300,0.469653179,1424,0.514450867,44,0.015895954,2768,1702,0.564698076,1139,0.377903119,173,0.057398806,3014,1616,0.565232599,1178,0.412032179,65,0.022735222,2859,1202,0.447839046,1268,0.47242921,214,0.079731744,2684,1589,0.50913167,1469,0.47068247,3121
26087,15749,0.422973626,20351,0.546570339,794,0.021324596,340,0.009131439,37234,18086,0.409676762,25556,0.578884182,505,0.011439056,44147,21457,0.473017063,22831,0.503306733,1074,0.023676205,45362,18796,0.435950365,23734,0.550481271,585,0.013568364,43115,12734,0.281831662,30037,0.664785428,2412,0.05338291,45183,16368,0.31094816,35480,0.67402494,52639
8021,1749,0.476436938,1772,0.482702261,79,0.021520022,71,0.019340779,3671,1894,0.498421053,1864,0.490526316,42,0.011052632,3800,2154,0.556014455,1653,0.426690759,67,0.017294786,3874,2213,0.539624482,1835,0.447451841,53,0.012923677,4101,1771,0.440328195,1914,0.475882645,337,0.08378916,4022,1936,0.45117688,2269,0.52878118,4291
8023,1054,0.639563107,504,0.305825243,71,0.043082524,19,0.011529126,1648,1170,0.665150654,566,0.321773735,23,0.013075611,1759,1245,0.733647613,415,0.244549204,37,0.021803182,1697,1340,0.729450191,446,0.242787153,51,0.027762657,1837,1125,0.608766234,588,0.318181818,135,0.073051948,1848,1279,0.62973905,713,0.3510586,2031
8025,511,0.353633218,855,0.591695502,28,0.019377163,51,0.035294118,1445,478,0.32016075,1006,0.673811119,9,0.006028131,1493,552,0.354300385,976,0.626444159,30,0.019255456,1558,535,0.356191744,924,0.61517976,43,0.028628495,1502,339,0.222003929,1079,0.706614276,109,0.071381794,1527,427,0.24682081,1262,0.72947979,1730
24021,30725,0.39060017,45350,0.57652458,2052,0.026086625,534,0.006788625,78661,39503,0.392697378,59934,0.595800942,1157,0.01150168,100594,54013,0.485789578,55170,0.496195564,2003,0.018014858,111186,55146,0.470870512,58798,0.502053537,3171,0.027075951,117115,56522,0.449740207,59522,0.473610923,9633,0.07664887,125677,74622,0.53395253,62043,0.44394436,139754
45059,7920,0.388045076,12102,0.592944635,213,0.010436061,175,0.008574228,20410,9205,0.386294011,14466,0.607075412,158,0.006630576,23829,10578,0.402480785,15334,0.583441138,370,0.014078076,26282,10318,0.405964747,14746,0.58018571,352,0.013849544,25416,8889,0.334600617,16816,0.632989535,861,0.032409847,26566,10159,0.33321306,20004,0.65612698,30488
54017,773,0.274502841,1955,0.694247159,68,0.024147727,20,0.007102273,2816,800,0.251651463,2362,0.743000944,17,0.005347594,3179,735,0.243538767,2218,0.734923791,65,0.021537442,3018,575,0.207656194,2130,0.769230769,64,0.023113037,2769,362,0.127464789,2358,0.83028169,120,0.042253521,2840,435,0.14027733,2619,0.84456629,3101
2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23023,8844,0.480495491,8052,0.437466044,1278,0.06943388,232,0.012604585,18406,10341,0.520799758,9064,0.456486704,451,0.022713537,19856,12152,0.570489648,8721,0.409417398,428,0.020092953,21301,11821,0.568481293,8429,0.405357315,544,0.026161393,20794,10664,0.493338268,9304,0.43042191,1648,0.076239822,21616,1353.1,0.56280679,975.5,0.40574828,2404.2
26109,4597,0.440578877,5529,0.529902243,269,0.0257811,39,0.00373778,10434,5326,0.466415623,5942,0.520360802,151,0.013223575,11419,5981,0.540191474,4855,0.438493497,236,0.021315029,11072,5242,0.479904788,5564,0.509383869,117,0.010711343,10923,3539,0.32865899,6702,0.622399703,527,0.048941308,10768,4314,0.34178418,8120,0.64332116,12622
23031,46618,0.493051296,42304,0.447424643,4631,0.048979376,997,0.010544685,94550,53949,0.532335412,45708,0.451018314,1687,0.016646274,101344,64799,0.593609439,42389,0.38831634,1973,0.018074221,109161,61551,0.569616036,43900,0.406267063,2606,0.024116901,108057,55844,0.48868509,50403,0.44107146,8027,0.07024345,114274,2392.1787,0.56103635,1747.25,0.40978158,4263.8569
30067,2154,0.290845261,4523,0.610721037,498,0.067242776,231,0.031190926,7406,3199,0.389314835,4771,0.580625532,247,0.030059632,8217,4173,0.425165563,4376,0.445848192,1266,0.128986246,9815,3783,0.431455292,4709,0.537066606,276,0.031478102,8768,3595,0.384122235,4980,0.532108131,784,0.083769634,9359,5277,0.45444369,6022,0.51860142,11612
41051,188441,0.635155131,83677,0.282039874,21048,0.07094393,3519,0.011861065,296685,259585,0.715713522,98439,0.271410611,4670,0.012875868,362694,279696,0.766899729,75171,0.206111705,9843,0.026988566,364710,274887,0.753689111,75302,0.206464101,14533,0.039846787,364722,292561,0.733046356,67954,0.170266823,38588,0.09668682,399103,365787,0.79268527,82410,0.17858806,461453
8045,6087,0.355881665,9103,0.532214687,1608,0.094013096,306,0.017890552,17104,9228,0.446941444,11123,0.538722333,296,0.014336223,20647,11357,0.49202842,11359,0.492115068,366,0.015856512,23082,11305,0.463167814,12535,0.513561127,568,0.023271059,24408,11271,0.425802796,13132,0.496108802,2067,0.078088402,26470,15070,0.4987424,14404,0.47670108,30216
46107,356,0.238286479,1112,0.744310576,NA,0,26,0.017402945,1494,463,0.286155748,1143,0.706427689,12,0.007416564,1618,482,0.336122734,937,0.653417015,15,0.010460251,1434,339,0.245474294,1029,0.745112238,13,0.009413469,1381,215,0.160807779,1071,0.80104712,51,0.038145101,1337,227,0.16449276,1139,0.82536232,1380
1063,3504,0.797088262,850,0.193357598,24,0.005459509,18,0.004094631,4396,3764,0.792754844,958,0.201769166,26,0.00547599,4748,4408,0.830914232,876,0.165127238,21,0.00395853,5305,4521,0.846629213,804,0.150561798,15,0.002808989,5340,4013,0.822336066,838,0.171721311,29,0.005942623,4880,3880,0.81324673,875,0.18339971,4771
8051,3059,0.422747374,3128,0.432283029,927,0.128109453,122,0.016860144,7236,4782,0.567933492,3479,0.413182898,159,0.01888361,8420,5556,0.62638106,3131,0.352987599,183,0.020631342,8870,5044,0.581977616,3341,0.385485174,282,0.03253721,8667,5128,0.544836379,3289,0.349447514,995,0.105716107,9412,6976,0.64076424,3599,0.33057776,10887
8053,188,0.332155477,316,0.558303887,51,0.090106007,11,0.019434629,566,236,0.392026578,355,0.589700997,11,0.018272425,602,240,0.40066778,344,0.574290484,15,0.025041736,599,229,0.381666667,353,0.588333333,18,0.03,600,197,0.334465195,339,0.575551783,53,0.089983022,589,255,0.40348101,353,0.55854428,632
5023,4120,0.403644558,5730,0.561379445,183,0.017928872,174,0.017047125,10207,4702,0.397296155,7001,0.591550486,132,0.011153359,11835,2951,0.260275181,7962,0.702240254,425,0.037484565,11338,2620,0.224950631,8693,0.746372456,334,0.028676913,11647,2101,0.173851882,9458,0.782623086,526,0.043525031,12085,1962,0.15550448,10292,0.81572479,12617
29105,4183,0.320634677,8556,0.655833206,142,0.010884562,165,0.012647555,13046,4213,0.28334118,10578,0.711413007,78,0.005245813,14869,5218,0.319671629,10875,0.666237824,230,0.014090547,16323,4093,0.266436662,10934,0.711756282,335,0.021807056,15362,2553,0.159055511,12881,0.802504517,617,0.038439973,16051,2779,0.1652298,13755,0.81782508,16819
26149,8574,0.389302579,12906,0.585997094,434,0.019705776,110,0.004994551,22024,9648,0.382265541,15340,0.607789532,251,0.009944927,25239,12322,0.479417944,12886,0.501361762,494,0.019220294,25702,10112,0.433229082,12978,0.556017309,251,0.01075361,23341,7526,0.316790841,14884,0.626510081,1347,0.056699078,23757,9262,0.33099851,18128,0.64784503,27982
6023,24851,0.443989852,23219,0.414832416,7100,0.126849139,802,0.014328593,55972,37988,0.579880934,25714,0.392520226,1808,0.02759884,65510,39692,0.62284432,21713,0.340719005,2322,0.036436675,63727,34457,0.59956499,18825,0.327562206,4188,0.072872803,57470,33200,0.560375384,18373,0.310113763,7673,0.129510853,59246,31010,0.67470247,13756,0.29929724,45961
31051,820,0.293696275,1834,0.656876791,60,0.021489971,78,0.027936963,2792,938,0.311731472,2028,0.673978066,43,0.014290462,3009,946,0.338582677,1785,0.638869005,63,0.022548318,2794,870,0.323901713,1745,0.649664929,71,0.026433358,2686,556,0.199856219,2041,0.73364486,185,0.066498922,2782,651,0.21115796,2335,0.75737917,3083
8065,1296,0.493150685,1056,0.401826484,213,0.081050228,63,0.023972603,2628,1623,0.550356053,1261,0.427602577,65,0.02204137,2949,1859,0.619253831,1078,0.359093937,65,0.021652232,3002,1839,0.604934211,1098,0.361184211,103,0.033881579,3040,1616,0.505157862,1270,0.396999062,313,0.097843076,3199,2287,0.58075166,1492,0.37887251,3938
20201,687,0.210284665,2446,0.748699112,77,0.023569024,57,0.017447199,3267,643,0.201567398,2498,0.7830721,49,0.015360502,3190,659,0.22114094,2248,0.754362416,73,0.024496644,2980,524,0.181377639,2316,0.801661475,49,0.016960886,2889,387,0.139963834,2194,0.793490054,184,0.066546112,2765,467,0.1642631,2332,0.82026029,2843
26143,6433,0.497602104,6190,0.478805693,256,0.01980198,49,0.003790223,12928,6810,0.47426701,7364,0.512849084,185,0.012883906,14359,7082,0.504021066,6727,0.47875596,242,0.017222973,14051,6198,0.475598527,6701,0.514195826,133,0.010205648,13032,4287,0.328732459,8141,0.624261943,613,0.047005598,13041,5166,0.34398723,9670,0.64389402,15018
37119,126911,0.482485287,134068,0.50969449,NA,0,2057,0.007820222,263036,166828,0.516332304,155084,0.479984649,1190,0.003683047,323102,253958,0.618177924,153848,0.374492779,3011,0.007329297,410817,272262,0.606509245,171668,0.382419247,4970,0.011071508,448900,294562,0.622940974,155518,0.32889013,22777,0.048168897,472857,377501,0.66673672,178921,0.31600764,566192
22091,3059,0.582223068,1965,0.374000761,65,0.012371526,165,0.031404644,5254,3173,0.576071169,2235,0.40577342,100,0.01815541,5508,3567,0.576811125,2522,0.407826649,95,0.015362225,6184,3780,0.591179231,2529,0.395527057,85,0.013293713,6394,3353,0.562206573,2497,0.418678739,114,0.019114688,5964,3346,0.54335821,2714,0.4407275,6158
8075,2296,0.283596838,5531,0.683176877,140,0.01729249,129,0.015933794,8096,2491,0.284166096,6168,0.703627652,107,0.012206251,8766,2846,0.317032416,6002,0.668597527,129,0.014370057,8977,2712,0.297238053,6179,0.677224901,233,0.025537045,9124,1851,0.190392923,7282,0.749022835,589,0.060584242,9722,2201,0.21141101,7987,0.76716936,10411
42027,21409,0.432173281,26172,0.528321692,1623,0.032762728,334,0.006742299,49538,30733,0.478312297,33133,0.515664638,387,0.006023065,64253,41950,0.553890437,32992,0.435612712,795,0.010496851,75737,34176,0.490851119,34001,0.48833769,1449,0.020811191,69626,37088,0.487051531,35274,0.4632295,3786,0.049718968,76148,40054,0.51689249,36371,0.46936378,77490
8079,168,0.345679012,294,0.604938272,19,0.03909465,5,0.010288066,486,227,0.366720517,383,0.618739903,9,0.01453958,619,270,0.433386838,334,0.53611557,19,0.030497592,623,291,0.447692308,344,0.529230769,15,0.023076923,650,237,0.363496933,344,0.527607362,71,0.108895706,652,317,0.4204244,425,0.5636605,754
37159,14891,0.337411914,28922,0.655337276,NA,0,320,0.00725081,44133,16735,0.322652168,34915,0.673164054,217,0.004183778,51867,23391,0.37997076,37451,0.608365822,718,0.011663418,61560,22650,0.363493388,38775,0.622271794,887,0.014234818,62312,19400,0.301387314,42810,0.665071696,2159,0.03354099,64369,22889,0.31459948,49053,0.67421246,72756
48461,266,0.208955224,982,0.771406127,11,0.008641005,14,0.010997643,1273,185,0.154553049,1009,0.842940685,3,0.002506266,1197,288,0.240601504,898,0.750208855,11,0.009189641,1197,333,0.256153846,953,0.733076923,14,0.010769231,1300,286,0.212323682,1007,0.747587231,54,0.040089087,1347,169,0.12380952,1176,0.86153847,1365
1029,1664,0.326787117,3333,0.654556167,39,0.007659073,56,0.010997643,5092,1391,0.239910314,4370,0.753708175,37,0.006381511,5798,1168,0.17991374,5216,0.8034504,108,0.01663586,6492,971,0.154004758,5272,0.836161776,62,0.009833466,6305,684,0.103746398,5764,0.874260579,145,0.021993023,6593,672,0.09320388,6472,0.89764214,7210
30027,1352,0.225558892,4353,0.726226226,165,0.027527528,124,0.020687354,5994,1582,0.258201404,4425,0.722213155,120,0.019585441,6127,1933,0.310173299,4108,0.659178434,191,0.030648267,6232,1640,0.270136716,4257,0.701202438,174,0.028660847,6071,1202,0.205821918,4269,0.730993151,369,0.063184932,5840,1491,0.2298443,4830,0.74456608,6487
1059,4793,0.43168513,6119,0.551112312,72,0.006484734,119,0.010717824,11103,4514,0.367919146,7690,0.626782949,65,0.005297905,12269,3469,0.296673223,8048,0.688275036,176,0.01505174,11693,3171,0.292015839,7567,0.69684133,121,0.011142831,10859,2197,0.182475083,9466,0.786212625,377,0.031312292,12040,2085,0.16595033,10364,0.82489651,12564
19035,2845,0.431583738,3463,0.525333738,160,0.024271845,124,0.01881068,6592,2988,0.439670394,3758,0.552972337,50,0.007357269,6796,2890,0.454045562,3372,0.529772192,103,0.016182247,6365,2634,0.410600156,3662,0.570849571,119,0.018550273,6415,1679,0.26829658,4192,0.669862576,387,0.061840844,6258,1936,0.29770875,4495,0.69121945,6503
30097,305,0.165222102,1450,0.785482124,59,0.031960997,32,0.017334778,1846,445,0.224407463,1509,0.76096823,29,0.014624307,1983,541,0.235319704,1494,0.64984776,264,0.114832536,2299,475,0.224374114,1594,0.752952291,48,0.022673595,2117,402,0.190792596,1595,0.757000475,110,0.052206929,2107,549,0.22444808,1840,0.75224859,2446
12031,107864,0.407593827,152098,0.574744177,2757,0.010418084,1917,0.007243912,264636,158610,0.416232572,220190,0.577833995,2261,0.005933433,381061,202618,0.487342488,210537,0.506389488,2606,0.006268024,415761,196737,0.477693227,211615,0.513818205,3496,0.008488569,411848,205704,0.475401842,211672,0.489194467,15319,0.035403691,432695,252450,0.51253057,233687,0.47443742,492556
21125,4856,0.26799117,13029,0.719039735,138,0.007615894,97,0.005353201,18120,5297,0.237917715,16819,0.755434783,148,0.006647503,22264,4618,0.205244444,17660,0.784888889,222,0.009866667,22500,3905,0.174268119,18151,0.810023206,352,0.015708675,22408,3440,0.138525349,20592,0.829219184,801,0.032255467,24833,4474,0.15923408,23234,0.82692105,28097
48233,1796,0.19206502,7443,0.795957652,59,0.006309486,53,0.005667843,9351,1503,0.160422671,7839,0.836695485,27,0.002881844,9369,1322,0.150896016,7361,0.84020089,78,0.008903093,8761,1045,0.131811302,6804,0.858224016,79,0.009964682,7928,854,0.10472103,7042,0.863519313,259,0.031759657,8155,957,0.10948404,7659,0.87621552,8741
