iso_code,continent,location,date,TV,PV,FV,TVPH,PVPH,FVPH,population,HDI
MCO,Europe,Monaco,5/27/20,,,,,,,39244,
MNG,Asia,Mongolia,5/27/20,,,,,,,3278292,0.737
MNE,Europe,Montenegro,5/27/20,,,,,,,628062,0.829
MAR,Africa,Morocco,5/27/20,,,,,,,36910558,0.686
MOZ,Africa,Mozambique,5/27/20,,,,,,,31255435,0.456
MMR,Asia,Myanmar,5/27/20,,,,,,,54409794,0.583
NAM,Africa,Namibia,5/27/20,,,,,,,2540916,0.646
NPL,Asia,Nepal,5/27/20,,,,,,,29136808,0.602
NLD,Europe,Netherlands,5/27/20,,,,,,,17134873,0.944
NZL,Oceania,New Zealand,5/27/20,,,,,,,4822233,0.931
NIC,North America,Nicaragua,5/27/20,,,,,,,6624554,0.66
NER,Africa,Niger,5/27/20,,,,,,,24206636,0.394
NGA,Africa,Nigeria,5/27/20,,,,,,,206139587,0.539
OWID_NAM,,North America,5/27/20,,,,,,,592072204,
MKD,Europe,North Macedonia,5/27/20,,,,,,,2083380,0.774
NOR,Europe,Norway,5/27/20,,,,,,,5421242,0.957
OWID_OCE,,Oceania,5/27/20,,,,,,,42677809,
OMN,Asia,Oman,5/27/20,,,,,,,5106622,0.813
PAK,Asia,Pakistan,5/27/20,,,,,,,220892331,0.557
PSE,Asia,Palestine,5/27/20,,,,,,,5101416,0.708
PAN,North America,Panama,5/27/20,,,,,,,4314768,0.815
PNG,Oceania,Papua New Guinea,5/27/20,,,,,,,8947027,0.555
PRY,South America,Paraguay,5/27/20,,,,,,,7132530,0.728
PER,South America,Peru,5/27/20,,,,,,,32971846,0.777
PHL,Asia,Philippines,5/27/20,,,,,,,109581085,0.718
POL,Europe,Poland,5/27/20,,,,,,,37846605,0.88
PRT,Europe,Portugal,5/27/20,,,,,,,10196707,0.864
QAT,Asia,Qatar,5/27/20,,,,,,,2881060,0.848
ROU,Europe,Romania,5/27/20,,,,,,,19237682,0.828
RUS,Europe,Russia,5/27/20,,,,,,,145934460,0.824
RWA,Africa,Rwanda,5/27/20,,,,,,,12952209,0.543
KNA,North America,Saint Kitts and Nevis,5/27/20,,,,,,,53192,0.779
LCA,North America,Saint Lucia,5/27/20,,,,,,,183629,0.759
VCT,North America,Saint Vincent and the Grenadines,5/27/20,,,,,,,110947,0.738
SMR,Europe,San Marino,5/27/20,,,,,,,33938,
STP,Africa,Sao Tome and Principe,5/27/20,,,,,,,219161,0.625
SAU,Asia,Saudi Arabia,5/27/20,,,,,,,34813867,0.854
SEN,Africa,Senegal,5/27/20,,,,,,,16743930,0.512
SRB,Europe,Serbia,5/27/20,,,,,,,6804596,0.806
SYC,Africa,Seychelles,5/27/20,,,,,,,98340,0.796
SLE,Africa,Sierra Leone,5/27/20,,,,,,,7976985,0.452
SGP,Asia,Singapore,5/27/20,,,,,,,5850343,0.938
SVK,Europe,Slovakia,5/27/20,,,,,,,5459643,0.86
SVN,Europe,Slovenia,5/27/20,,,,,,,2078932,0.917
SOM,Africa,Somalia,5/27/20,,,,,,,15893219,
ZAF,Africa,South Africa,5/27/20,,,,,,,59308690,0.709
OWID_SAM,,South America,5/27/20,,,,,,,430759772,
KOR,Asia,South Korea,5/27/20,,,,,,,51269183,0.916
SSD,Africa,South Sudan,5/27/20,,,,,,,11193729,0.433
ESP,Europe,Spain,5/27/20,,,,,,,46754783,0.904
LKA,Asia,Sri Lanka,5/27/20,,,,,,,21413250,0.782
SDN,Africa,Sudan,5/27/20,,,,,,,43849269,0.51
SUR,South America,Suriname,5/27/20,,,,,,,586634,0.738
SWE,Europe,Sweden,5/27/20,,,,,,,10099270,0.945
CHE,Europe,Switzerland,5/27/20,,,,,,,8654618,0.955
SYR,Asia,Syria,5/27/20,,,,,,,17500657,0.567
TWN,Asia,Taiwan,5/27/20,,,,,,,23816775,
TJK,Asia,Tajikistan,5/27/20,,,,,,,9537642,0.668
TZA,Africa,Tanzania,5/27/20,,,,,,,59734213,0.529
THA,Asia,Thailand,5/27/20,,,,,,,69799978,0.777
TLS,Asia,Timor,5/27/20,,,,,,,1318442,0.606
TGO,Africa,Togo,5/27/20,,,,,,,8278737,0.515
TTO,North America,Trinidad and Tobago,5/27/20,,,,,,,1399491,0.796
TUN,Africa,Tunisia,5/27/20,,,,,,,11818618,0.74
TUR,Asia,Turkey,5/27/20,,,,,,,84339067,0.82
UGA,Africa,Uganda,5/27/20,,,,,,,45741000,0.544
UKR,Europe,Ukraine,5/27/20,,,,,,,43733759,0.779
ARE,Asia,United Arab Emirates,5/27/20,,,,,,,9890400,0.89
GBR,Europe,United Kingdom,5/27/20,,,,,,,67886004,0.932
USA,North America,United States,5/27/20,,,,,,,331002647,0.926
URY,South America,Uruguay,5/27/20,,,,,,,3473727,0.817
UZB,Asia,Uzbekistan,5/27/20,,,,,,,33469199,0.72
VAT,Europe,Vatican,5/27/20,,,,,,,809,
VEN,South America,Venezuela,5/27/20,,,,,,,28435943,0.711
VNM,Asia,Vietnam,5/27/20,,,,,,,97338583,0.704
OWID_WRL,,World,5/27/20,,,,,,,7794798729,0.737
YEM,Asia,Yemen,5/27/20,,,,,,,29825968,0.47
ZMB,Africa,Zambia,5/27/20,,,,,,,18383956,0.584
ZWE,Africa,Zimbabwe,5/27/20,,,,,,,14862927,0.571
AFG,Asia,Afghanistan,5/26/20,,,,,,,38928341,0.511
OWID_AFR,,Africa,5/26/20,,,,,,,1340598113,
ALB,Europe,Albania,5/26/20,,,,,,,2877800,0.795
DZA,Africa,Algeria,5/26/20,,,,,,,43851043,0.748
AND,Europe,Andorra,5/26/20,,,,,,,77265,0.868
AGO,Africa,Angola,5/26/20,,,,,,,32866268,0.581
ATG,North America,Antigua and Barbuda,5/26/20,,,,,,,97928,0.778
ARG,South America,Argentina,5/26/20,,,,,,,45195777,0.845
ARM,Asia,Armenia,5/26/20,,,,,,,2963234,0.776
OWID_ASI,,Asia,5/26/20,,,,,,,4639847425,
AUS,Oceania,Australia,5/26/20,,,,,,,25499881,0.944
AUT,Europe,Austria,5/26/20,,,,,,,9006400,0.922
AZE,Asia,Azerbaijan,5/26/20,,,,,,,10139175,0.756
BHS,North America,Bahamas,5/26/20,,,,,,,393248,0.814
BHR,Asia,Bahrain,5/26/20,,,,,,,1701583,0.852
BGD,Asia,Bangladesh,5/26/20,,,,,,,164689383,0.632
BRB,North America,Barbados,5/26/20,,,,,,,287371,0.814
BLR,Europe,Belarus,5/26/20,,,,,,,9449321,0.823
BEL,Europe,Belgium,5/26/20,,,,,,,11589616,0.931
BLZ,North America,Belize,5/26/20,,,,,,,397621,0.716
BEN,Africa,Benin,5/26/20,,,,,,,12123198,0.545
BTN,Asia,Bhutan,5/26/20,,,,,,,771612,0.654
BOL,South America,Bolivia,5/26/20,,,,,,,11673029,0.718
BIH,Europe,Bosnia and Herzegovina,5/26/20,,,,,,,3280815,0.78
BWA,Africa,Botswana,5/26/20,,,,,,,2351625,0.735
BRA,South America,Brazil,5/26/20,,,,,,,212559409,0.765
BRN,Asia,Brunei,5/26/20,,,,,,,437483,0.838
BGR,Europe,Bulgaria,5/26/20,,,,,,,6948445,0.816
BFA,Africa,Burkina Faso,5/26/20,,,,,,,20903278,0.452
BDI,Africa,Burundi,5/26/20,,,,,,,11890781,0.433
KHM,Asia,Cambodia,5/26/20,,,,,,,16718971,0.594
CMR,Africa,Cameroon,5/26/20,,,,,,,26545864,0.563
CAN,North America,Canada,5/26/20,,,,,,,37742157,0.929
CPV,Africa,Cape Verde,5/26/20,,,,,,,555988,0.665
CAF,Africa,Central African Republic,5/26/20,,,,,,,4829764,0.397
TCD,Africa,Chad,5/26/20,,,,,,,16425859,0.398
CHL,South America,Chile,5/26/20,,,,,,,19116209,0.851
CHN,Asia,China,5/26/20,,,,,,,1439323774,0.761
COL,South America,Colombia,5/26/20,,,,,,,50882884,0.767
COM,Africa,Comoros,5/26/20,,,,,,,869595,0.554
COG,Africa,Congo,5/26/20,,,,,,,5518092,0.574
CRI,North America,Costa Rica,5/26/20,,,,,,,5094114,0.81
CIV,Africa,Cote d'Ivoire,5/26/20,,,,,,,26378275,0.538
HRV,Europe,Croatia,5/26/20,,,,,,,4105268,0.851
CUB,North America,Cuba,5/26/20,,,,,,,11326616,0.783
CYP,Europe,Cyprus,5/26/20,,,,,,,875899,0.887
CZE,Europe,Czechia,5/26/20,,,,,,,10708982,0.9
COD,Africa,Democratic Republic of Congo,5/26/20,,,,,,,89561404,0.48
DNK,Europe,Denmark,5/26/20,,,,,,,5792203,0.94
DJI,Africa,Djibouti,5/26/20,,,,,,,988002,0.524
DMA,North America,Dominica,5/26/20,,,,,,,71991,0.742
DOM,North America,Dominican Republic,5/26/20,,,,,,,10847904,0.756
ECU,South America,Ecuador,5/26/20,,,,,,,17643060,0.759
EGY,Africa,Egypt,5/26/20,,,,,,,102334403,0.707
SLV,North America,El Salvador,5/26/20,,,,,,,6486201,0.673
GNQ,Africa,Equatorial Guinea,5/26/20,,,,,,,1402985,0.592
ERI,Africa,Eritrea,5/26/20,,,,,,,3546427,0.459
EST,Europe,Estonia,5/26/20,,,,,,,1326539,0.892
SWZ,Africa,Eswatini,5/26/20,,,,,,,1160164,0.611
ETH,Africa,Ethiopia,5/26/20,,,,,,,114963583,0.485
OWID_EUR,,Europe,5/26/20,,,,,,,748680069,
OWID_EUN,,European Union,5/26/20,,,,,,,444919060,
FJI,Oceania,Fiji,5/26/20,,,,,,,896444,0.743
FIN,Europe,Finland,5/26/20,,,,,,,5540718,0.938
FRA,Europe,France,5/26/20,,,,,,,65273512,0.901
GAB,Africa,Gabon,5/26/20,,,,,,,2225728,0.703
GMB,Africa,Gambia,5/26/20,,,,,,,2416664,0.496
GEO,Asia,Georgia,5/26/20,,,,,,,3989175,0.812
DEU,Europe,Germany,5/26/20,,,,,,,83783945,0.947
GHA,Africa,Ghana,5/26/20,,,,,,,31072945,0.611
GRC,Europe,Greece,5/26/20,,,,,,,10423056,0.888
GRD,North America,Grenada,5/26/20,,,,,,,112519,0.779
GTM,North America,Guatemala,5/26/20,,,,,,,17915567,0.663
GIN,Africa,Guinea,5/26/20,,,,,,,13132792,0.477
GNB,Africa,Guinea-Bissau,5/26/20,,,,,,,1967998,0.48
GUY,South America,Guyana,5/26/20,,,,,,,786559,0.682
HTI,North America,Haiti,5/26/20,,,,,,,11402533,0.51
HND,North America,Honduras,5/26/20,,,,,,,9904608,0.634
HUN,Europe,Hungary,5/26/20,,,,,,,9660350,0.854
ISL,Europe,Iceland,5/26/20,,,,,,,341250,0.949
IND,Asia,India,5/26/20,,,,,,,1380004385,0.645
IDN,Asia,Indonesia,5/26/20,,,,,,,273523621,0.718
OWID_INT,,International,5/26/20,,,,,,,,
IRN,Asia,Iran,5/26/20,,,,,,,83992953,0.783
IRQ,Asia,Iraq,5/26/20,,,,,,,40222503,0.674
IRL,Europe,Ireland,5/26/20,,,,,,,4937796,0.955
ISR,Asia,Israel,5/26/20,,,,,,,8655541,0.919
ITA,Europe,Italy,5/26/20,,,,,,,60461828,0.892
JAM,North America,Jamaica,5/26/20,,,,,,,2961161,0.734
JPN,Asia,Japan,5/26/20,,,,,,,126476458,0.919
JOR,Asia,Jordan,5/26/20,,,,,,,10203140,0.729
KAZ,Asia,Kazakhstan,5/26/20,,,,,,,18776707,0.825
KEN,Africa,Kenya,5/26/20,,,,,,,53771300,0.601
OWID_KOS,Europe,Kosovo,5/26/20,,,,,,,1932774,
KWT,Asia,Kuwait,5/26/20,,,,,,,4270563,0.806
KGZ,Asia,Kyrgyzstan,5/26/20,,,,,,,6524191,0.697
LAO,Asia,Laos,5/26/20,,,,,,,7275556,0.613
LVA,Europe,Latvia,5/26/20,,,,,,,1886202,0.866
LBN,Asia,Lebanon,5/26/20,,,,,,,6825442,0.744
LSO,Africa,Lesotho,5/26/20,,,,,,,2142252,0.527
LBR,Africa,Liberia,5/26/20,,,,,,,5057677,0.48
LBY,Africa,Libya,5/26/20,,,,,,,6871287,0.724
LIE,Europe,Liechtenstein,5/26/20,,,,,,,38137,0.919
LTU,Europe,Lithuania,5/26/20,,,,,,,2722291,0.882
LUX,Europe,Luxembourg,5/26/20,,,,,,,625976,0.916
MDG,Africa,Madagascar,5/26/20,,,,,,,27691019,0.528
MWI,Africa,Malawi,5/26/20,,,,,,,19129955,0.483
MYS,Asia,Malaysia,5/26/20,,,,,,,32365998,0.81
MDV,Asia,Maldives,5/26/20,,,,,,,540542,0.74
MLI,Africa,Mali,5/26/20,,,,,,,20250834,0.434
MLT,Europe,Malta,5/26/20,,,,,,,441539,0.895
MRT,Africa,Mauritania,5/26/20,,,,,,,4649660,0.546
MUS,Africa,Mauritius,5/26/20,,,,,,,1271767,0.804
MEX,North America,Mexico,5/26/20,,,,,,,128932753,0.779
MDA,Europe,Moldova,5/26/20,,,,,,,4033963,0.75
MCO,Europe,Monaco,5/26/20,,,,,,,39244,
MNG,Asia,Mongolia,5/26/20,,,,,,,3278292,0.737
MNE,Europe,Montenegro,5/26/20,,,,,,,628062,0.829
MAR,Africa,Morocco,5/26/20,,,,,,,36910558,0.686
MOZ,Africa,Mozambique,5/26/20,,,,,,,31255435,0.456
MMR,Asia,Myanmar,5/26/20,,,,,,,54409794,0.583
NAM,Africa,Namibia,5/26/20,,,,,,,2540916,0.646
NPL,Asia,Nepal,5/26/20,,,,,,,29136808,0.602
NLD,Europe,Netherlands,5/26/20,,,,,,,17134873,0.944
NZL,Oceania,New Zealand,5/26/20,,,,,,,4822233,0.931
NIC,North America,Nicaragua,5/26/20,,,,,,,6624554,0.66
NER,Africa,Niger,5/26/20,,,,,,,24206636,0.394
NGA,Africa,Nigeria,5/26/20,,,,,,,206139587,0.539
OWID_NAM,,North America,5/26/20,,,,,,,592072204,
MKD,Europe,North Macedonia,5/26/20,,,,,,,2083380,0.774
NOR,Europe,Norway,5/26/20,,,,,,,5421242,0.957
OWID_OCE,,Oceania,5/26/20,,,,,,,42677809,
OMN,Asia,Oman,5/26/20,,,,,,,5106622,0.813
PAK,Asia,Pakistan,5/26/20,,,,,,,220892331,0.557
PSE,Asia,Palestine,5/26/20,,,,,,,5101416,0.708
PAN,North America,Panama,5/26/20,,,,,,,4314768,0.815
PNG,Oceania,Papua New Guinea,5/26/20,,,,,,,8947027,0.555
PRY,South America,Paraguay,5/26/20,,,,,,,7132530,0.728
PER,South America,Peru,5/26/20,,,,,,,32971846,0.777
PHL,Asia,Philippines,5/26/20,,,,,,,109581085,0.718
POL,Europe,Poland,5/26/20,,,,,,,37846605,0.88
PRT,Europe,Portugal,5/26/20,,,,,,,10196707,0.864
QAT,Asia,Qatar,5/26/20,,,,,,,2881060,0.848
ROU,Europe,Romania,5/26/20,,,,,,,19237682,0.828
RUS,Europe,Russia,5/26/20,,,,,,,145934460,0.824
RWA,Africa,Rwanda,5/26/20,,,,,,,12952209,0.543
KNA,North America,Saint Kitts and Nevis,5/26/20,,,,,,,53192,0.779
LCA,North America,Saint Lucia,5/26/20,,,,,,,183629,0.759
VCT,North America,Saint Vincent and the Grenadines,5/26/20,,,,,,,110947,0.738
SMR,Europe,San Marino,5/26/20,,,,,,,33938,
STP,Africa,Sao Tome and Principe,5/26/20,,,,,,,219161,0.625
SAU,Asia,Saudi Arabia,5/26/20,,,,,,,34813867,0.854
SEN,Africa,Senegal,5/26/20,,,,,,,16743930,0.512
SRB,Europe,Serbia,5/26/20,,,,,,,6804596,0.806
SYC,Africa,Seychelles,5/26/20,,,,,,,98340,0.796
SLE,Africa,Sierra Leone,5/26/20,,,,,,,7976985,0.452
SGP,Asia,Singapore,5/26/20,,,,,,,5850343,0.938
SVK,Europe,Slovakia,5/26/20,,,,,,,5459643,0.86
SVN,Europe,Slovenia,5/26/20,,,,,,,2078932,0.917
SOM,Africa,Somalia,5/26/20,,,,,,,15893219,
ZAF,Africa,South Africa,5/26/20,,,,,,,59308690,0.709
OWID_SAM,,South America,5/26/20,,,,,,,430759772,
KOR,Asia,South Korea,5/26/20,,,,,,,51269183,0.916
SSD,Africa,South Sudan,5/26/20,,,,,,,11193729,0.433
ESP,Europe,Spain,5/26/20,,,,,,,46754783,0.904
LKA,Asia,Sri Lanka,5/26/20,,,,,,,21413250,0.782
SDN,Africa,Sudan,5/26/20,,,,,,,43849269,0.51
SUR,South America,Suriname,5/26/20,,,,,,,586634,0.738
SWE,Europe,Sweden,5/26/20,,,,,,,10099270,0.945
CHE,Europe,Switzerland,5/26/20,,,,,,,8654618,0.955
SYR,Asia,Syria,5/26/20,,,,,,,17500657,0.567
TWN,Asia,Taiwan,5/26/20,,,,,,,23816775,
TJK,Asia,Tajikistan,5/26/20,,,,,,,9537642,0.668
TZA,Africa,Tanzania,5/26/20,,,,,,,59734213,0.529
THA,Asia,Thailand,5/26/20,,,,,,,69799978,0.777
TLS,Asia,Timor,5/26/20,,,,,,,1318442,0.606
TGO,Africa,Togo,5/26/20,,,,,,,8278737,0.515
TTO,North America,Trinidad and Tobago,5/26/20,,,,,,,1399491,0.796
TUN,Africa,Tunisia,5/26/20,,,,,,,11818618,0.74
TUR,Asia,Turkey,5/26/20,,,,,,,84339067,0.82
UGA,Africa,Uganda,5/26/20,,,,,,,45741000,0.544
UKR,Europe,Ukraine,5/26/20,,,,,,,43733759,0.779
ARE,Asia,United Arab Emirates,5/26/20,,,,,,,9890400,0.89
GBR,Europe,United Kingdom,5/26/20,,,,,,,67886004,0.932
USA,North America,United States,5/26/20,,,,,,,331002647,0.926
URY,South America,Uruguay,5/26/20,,,,,,,3473727,0.817
UZB,Asia,Uzbekistan,5/26/20,,,,,,,33469199,0.72
VAT,Europe,Vatican,5/26/20,,,,,,,809,
VEN,South America,Venezuela,5/26/20,,,,,,,28435943,0.711
VNM,Asia,Vietnam,5/26/20,,,,,,,97338583,0.704
OWID_WRL,,World,5/26/20,,,,,,,7794798729,0.737
YEM,Asia,Yemen,5/26/20,,,,,,,29825968,0.47
ZMB,Africa,Zambia,5/26/20,,,,,,,18383956,0.584
ZWE,Africa,Zimbabwe,5/26/20,,,,,,,14862927,0.571
AFG,Asia,Afghanistan,5/25/20,,,,,,,38928341,0.511
OWID_AFR,,Africa,5/25/20,,,,,,,1340598113,
ALB,Europe,Albania,5/25/20,,,,,,,2877800,0.795
DZA,Africa,Algeria,5/25/20,,,,,,,43851043,0.748
AND,Europe,Andorra,5/25/20,,,,,,,77265,0.868
AGO,Africa,Angola,5/25/20,,,,,,,32866268,0.581
ATG,North America,Antigua and Barbuda,5/25/20,,,,,,,97928,0.778
ARG,South America,Argentina,5/25/20,,,,,,,45195777,0.845
ARM,Asia,Armenia,5/25/20,,,,,,,2963234,0.776
OWID_ASI,,Asia,5/25/20,,,,,,,4639847425,
AUS,Oceania,Australia,5/25/20,,,,,,,25499881,0.944
AUT,Europe,Austria,5/25/20,,,,,,,9006400,0.922
AZE,Asia,Azerbaijan,5/25/20,,,,,,,10139175,0.756
BHS,North America,Bahamas,5/25/20,,,,,,,393248,0.814
BHR,Asia,Bahrain,5/25/20,,,,,,,1701583,0.852
BGD,Asia,Bangladesh,5/25/20,,,,,,,164689383,0.632
BRB,North America,Barbados,5/25/20,,,,,,,287371,0.814
BLR,Europe,Belarus,5/25/20,,,,,,,9449321,0.823
BEL,Europe,Belgium,5/25/20,,,,,,,11589616,0.931
BLZ,North America,Belize,5/25/20,,,,,,,397621,0.716
BEN,Africa,Benin,5/25/20,,,,,,,12123198,0.545
BTN,Asia,Bhutan,5/25/20,,,,,,,771612,0.654
BOL,South America,Bolivia,5/25/20,,,,,,,11673029,0.718
BIH,Europe,Bosnia and Herzegovina,5/25/20,,,,,,,3280815,0.78
BWA,Africa,Botswana,5/25/20,,,,,,,2351625,0.735
BRA,South America,Brazil,5/25/20,,,,,,,212559409,0.765
BRN,Asia,Brunei,5/25/20,,,,,,,437483,0.838
BGR,Europe,Bulgaria,5/25/20,,,,,,,6948445,0.816
BFA,Africa,Burkina Faso,5/25/20,,,,,,,20903278,0.452
BDI,Africa,Burundi,5/25/20,,,,,,,11890781,0.433
KHM,Asia,Cambodia,5/25/20,,,,,,,16718971,0.594
CMR,Africa,Cameroon,5/25/20,,,,,,,26545864,0.563
CAN,North America,Canada,5/25/20,,,,,,,37742157,0.929
CPV,Africa,Cape Verde,5/25/20,,,,,,,555988,0.665
CAF,Africa,Central African Republic,5/25/20,,,,,,,4829764,0.397
TCD,Africa,Chad,5/25/20,,,,,,,16425859,0.398
CHL,South America,Chile,5/25/20,,,,,,,19116209,0.851
CHN,Asia,China,5/25/20,,,,,,,1439323774,0.761
COL,South America,Colombia,5/25/20,,,,,,,50882884,0.767
COM,Africa,Comoros,5/25/20,,,,,,,869595,0.554
COG,Africa,Congo,5/25/20,,,,,,,5518092,0.574
CRI,North America,Costa Rica,5/25/20,,,,,,,5094114,0.81
CIV,Africa,Cote d'Ivoire,5/25/20,,,,,,,26378275,0.538
HRV,Europe,Croatia,5/25/20,,,,,,,4105268,0.851
CUB,North America,Cuba,5/25/20,,,,,,,11326616,0.783
CYP,Europe,Cyprus,5/25/20,,,,,,,875899,0.887
CZE,Europe,Czechia,5/25/20,,,,,,,10708982,0.9
COD,Africa,Democratic Republic of Congo,5/25/20,,,,,,,89561404,0.48
DNK,Europe,Denmark,5/25/20,,,,,,,5792203,0.94
DJI,Africa,Djibouti,5/25/20,,,,,,,988002,0.524
DMA,North America,Dominica,5/25/20,,,,,,,71991,0.742
DOM,North America,Dominican Republic,5/25/20,,,,,,,10847904,0.756
ECU,South America,Ecuador,5/25/20,,,,,,,17643060,0.759
EGY,Africa,Egypt,5/25/20,,,,,,,102334403,0.707
SLV,North America,El Salvador,5/25/20,,,,,,,6486201,0.673
GNQ,Africa,Equatorial Guinea,5/25/20,,,,,,,1402985,0.592
ERI,Africa,Eritrea,5/25/20,,,,,,,3546427,0.459
EST,Europe,Estonia,5/25/20,,,,,,,1326539,0.892
SWZ,Africa,Eswatini,5/25/20,,,,,,,1160164,0.611
ETH,Africa,Ethiopia,5/25/20,,,,,,,114963583,0.485
OWID_EUR,,Europe,5/25/20,,,,,,,748680069,
OWID_EUN,,European Union,5/25/20,,,,,,,444919060,
FJI,Oceania,Fiji,5/25/20,,,,,,,896444,0.743
FIN,Europe,Finland,5/25/20,,,,,,,5540718,0.938
FRA,Europe,France,5/25/20,,,,,,,65273512,0.901
GAB,Africa,Gabon,5/25/20,,,,,,,2225728,0.703
GMB,Africa,Gambia,5/25/20,,,,,,,2416664,0.496
GEO,Asia,Georgia,5/25/20,,,,,,,3989175,0.812
DEU,Europe,Germany,5/25/20,,,,,,,83783945,0.947
GHA,Africa,Ghana,5/25/20,,,,,,,31072945,0.611
GRC,Europe,Greece,5/25/20,,,,,,,10423056,0.888
GRD,North America,Grenada,5/25/20,,,,,,,112519,0.779
GTM,North America,Guatemala,5/25/20,,,,,,,17915567,0.663
GIN,Africa,Guinea,5/25/20,,,,,,,13132792,0.477
GNB,Africa,Guinea-Bissau,5/25/20,,,,,,,1967998,0.48
GUY,South America,Guyana,5/25/20,,,,,,,786559,0.682
HTI,North America,Haiti,5/25/20,,,,,,,11402533,0.51
HND,North America,Honduras,5/25/20,,,,,,,9904608,0.634
HUN,Europe,Hungary,5/25/20,,,,,,,9660350,0.854
ISL,Europe,Iceland,5/25/20,,,,,,,341250,0.949
IND,Asia,India,5/25/20,,,,,,,1380004385,0.645
IDN,Asia,Indonesia,5/25/20,,,,,,,273523621,0.718
OWID_INT,,International,5/25/20,,,,,,,,
IRN,Asia,Iran,5/25/20,,,,,,,83992953,0.783
IRQ,Asia,Iraq,5/25/20,,,,,,,40222503,0.674
IRL,Europe,Ireland,5/25/20,,,,,,,4937796,0.955
ISR,Asia,Israel,5/25/20,,,,,,,8655541,0.919
ITA,Europe,Italy,5/25/20,,,,,,,60461828,0.892
JAM,North America,Jamaica,5/25/20,,,,,,,2961161,0.734
JPN,Asia,Japan,5/25/20,,,,,,,126476458,0.919
JOR,Asia,Jordan,5/25/20,,,,,,,10203140,0.729
KAZ,Asia,Kazakhstan,5/25/20,,,,,,,18776707,0.825
KEN,Africa,Kenya,5/25/20,,,,,,,53771300,0.601
OWID_KOS,Europe,Kosovo,5/25/20,,,,,,,1932774,
KWT,Asia,Kuwait,5/25/20,,,,,,,4270563,0.806
KGZ,Asia,Kyrgyzstan,5/25/20,,,,,,,6524191,0.697
LAO,Asia,Laos,5/25/20,,,,,,,7275556,0.613
LVA,Europe,Latvia,5/25/20,,,,,,,1886202,0.866
LBN,Asia,Lebanon,5/25/20,,,,,,,6825442,0.744
LSO,Africa,Lesotho,5/25/20,,,,,,,2142252,0.527
LBR,Africa,Liberia,5/25/20,,,,,,,5057677,0.48
LBY,Africa,Libya,5/25/20,,,,,,,6871287,0.724
LIE,Europe,Liechtenstein,5/25/20,,,,,,,38137,0.919
LTU,Europe,Lithuania,5/25/20,,,,,,,2722291,0.882
LUX,Europe,Luxembourg,5/25/20,,,,,,,625976,0.916
MDG,Africa,Madagascar,5/25/20,,,,,,,27691019,0.528
MWI,Africa,Malawi,5/25/20,,,,,,,19129955,0.483
MYS,Asia,Malaysia,5/25/20,,,,,,,32365998,0.81
MDV,Asia,Maldives,5/25/20,,,,,,,540542,0.74
MLI,Africa,Mali,5/25/20,,,,,,,20250834,0.434
MLT,Europe,Malta,5/25/20,,,,,,,441539,0.895
MRT,Africa,Mauritania,5/25/20,,,,,,,4649660,0.546
MUS,Africa,Mauritius,5/25/20,,,,,,,1271767,0.804
MEX,North America,Mexico,5/25/20,,,,,,,128932753,0.779
MDA,Europe,Moldova,5/25/20,,,,,,,4033963,0.75
MCO,Europe,Monaco,5/25/20,,,,,,,39244,
MNG,Asia,Mongolia,5/25/20,,,,,,,3278292,0.737
MNE,Europe,Montenegro,5/25/20,,,,,,,628062,0.829
MAR,Africa,Morocco,5/25/20,,,,,,,36910558,0.686
MOZ,Africa,Mozambique,5/25/20,,,,,,,31255435,0.456
MMR,Asia,Myanmar,5/25/20,,,,,,,54409794,0.583
NAM,Africa,Namibia,5/25/20,,,,,,,2540916,0.646
NPL,Asia,Nepal,5/25/20,,,,,,,29136808,0.602
NLD,Europe,Netherlands,5/25/20,,,,,,,17134873,0.944
NZL,Oceania,New Zealand,5/25/20,,,,,,,4822233,0.931
NIC,North America,Nicaragua,5/25/20,,,,,,,6624554,0.66
NER,Africa,Niger,5/25/20,,,,,,,24206636,0.394
NGA,Africa,Nigeria,5/25/20,,,,,,,206139587,0.539
OWID_NAM,,North America,5/25/20,,,,,,,592072204,
MKD,Europe,North Macedonia,5/25/20,,,,,,,2083380,0.774
NOR,Europe,Norway,5/25/20,,,,,,,5421242,0.957
OWID_OCE,,Oceania,5/25/20,,,,,,,42677809,
OMN,Asia,Oman,5/25/20,,,,,,,5106622,0.813
PAK,Asia,Pakistan,5/25/20,,,,,,,220892331,0.557
PSE,Asia,Palestine,5/25/20,,,,,,,5101416,0.708
PAN,North America,Panama,5/25/20,,,,,,,4314768,0.815
PNG,Oceania,Papua New Guinea,5/25/20,,,,,,,8947027,0.555
PRY,South America,Paraguay,5/25/20,,,,,,,7132530,0.728
PER,South America,Peru,5/25/20,,,,,,,32971846,0.777
PHL,Asia,Philippines,5/25/20,,,,,,,109581085,0.718
POL,Europe,Poland,5/25/20,,,,,,,37846605,0.88
PRT,Europe,Portugal,5/25/20,,,,,,,10196707,0.864
QAT,Asia,Qatar,5/25/20,,,,,,,2881060,0.848
ROU,Europe,Romania,5/25/20,,,,,,,19237682,0.828
RUS,Europe,Russia,5/25/20,,,,,,,145934460,0.824
RWA,Africa,Rwanda,5/25/20,,,,,,,12952209,0.543
KNA,North America,Saint Kitts and Nevis,5/25/20,,,,,,,53192,0.779
LCA,North America,Saint Lucia,5/25/20,,,,,,,183629,0.759
