date,region,index,mean,median,lower_80,upper_80,symptomatic_onsets,positive_test_adjusted,positive_test_adjusted_raw,positive,tests,new_tests,new_cases,new_deaths
2020-05-08,VA,71,0.9148939112578542,0.9152953491421644,0.8383007392375509,0.977252233928654,801.8212160551413,924.8792861093127,703.3291525314653,772.0,6823.0,6793.0,772.0,43.0
2020-05-09,VA,72,0.9107818005521808,0.9074530872635278,0.8240083729885951,0.9639906634470666,789.1506938434392,919.3169701049312,741.8297203757326,854.0,7156.0,7204.0,854.0,15.0
2020-05-10,VA,73,0.9056669756521958,0.902947236470068,0.8294149828202874,0.9653160208182328,775.9285312736267,912.9783823669541,930.6770429843492,885.0,5911.0,5906.0,885.0,12.0
2020-05-11,VA,74,0.9015012625752772,0.8991049828245281,0.8210930413905501,0.9607764791509894,762.2469033340005,905.8756399501668,821.0075403611658,989.0,7488.0,7562.0,989.0,11.0
2020-05-12,VA,75,0.8939271216934266,0.8924904754957552,0.8241417870368294,0.9580844725363412,748.1179825695732,898.0255638970563,959.9617919868326,730.0,4727.0,4712.0,730.0,41.0
2020-05-13,VA,76,0.888469045316654,0.8854548375925518,0.8154525398028384,0.9468831036201292,733.5401484972084,889.4431211622638,963.8441179916124,946.0,6101.0,6063.0,946.0,36.0
2020-05-14,VA,77,0.8838584443454561,0.8817207966121619,0.8245963836531194,0.9493343221089564,718.3549354266064,880.1497344548897,1217.206608200101,1067.0,5449.0,5438.0,1067.0,28.0
2020-05-15,VA,78,0.8788605102818199,0.8755040404179584,0.8083834632819222,0.942254699626455,702.5303639134395,870.1708428015859,479.0609981871978,859.0,11146.0,11184.0,859.0,22.0
2020-05-16,VA,79,0.8730794365912868,0.8712702222105378,0.8014062650936212,0.9340371217752113,686.275528829163,859.5305180566562,828.9748386864236,1011.0,7581.0,7554.0,1011.0,25.0
2020-05-17,VA,80,0.8668472583122386,0.8624352512487561,0.7915761338181374,0.9284934669520092,669.6981902975791,848.2427306711086,906.3779434938845,705.0,4835.0,4793.0,705.0,7.0
2020-05-18,VA,81,0.8636212866755277,0.8618468906603381,0.8019705037768833,0.9377931123675316,652.7740765575022,836.3133188613905,796.6075631525438,752.0,5868.0,5865.0,752.0,5.0
2020-05-19,VA,82,0.861479180031846,0.8602992417798498,0.7891798293362314,0.9270240247207606,635.466060261846,823.7541462090103,960.2154571071104,1005.0,6506.0,6563.0,1005.0,27.0
2020-05-20,VA,83,0.8566675222132096,0.8565092072783762,0.7770873825339483,0.9122203525929012,617.9787023765778,810.5881086100673,479.9504225367143,763.0,9882.0,9837.0,763.0,33.0
2020-05-21,VA,84,0.8515273181204619,0.8508919696807646,0.7842753820192067,0.9249623219900698,600.6084112280657,796.8411591170923,1285.0401998218927,1229.0,5945.0,5973.0,1229.0,25.0
2020-05-22,VA,85,0.8449688201159259,0.8428769416408521,0.7608910385399628,0.9063145472847716,583.3196384138995,782.5369829907805,771.5533043306053,813.0,6550.0,6576.0,813.0,37.0
2020-05-23,VA,86,0.8409967191453891,0.8359577742307678,0.7590609613144269,0.9040585469800582,565.9386203826298,767.7073406377417,686.0012436968677,799.0,7240.0,7295.0,799.0,23.0
2020-05-24,VA,87,0.8334783904476465,0.8317517500636857,0.7445123507755281,0.8889126161180235,548.3672766480548,752.4056518209435,264.867028646878,495.0,11617.0,11615.0,495.0,12.0
2020-05-25,VA,88,0.8299647040727239,0.8256082128439601,0.7578130863236974,0.9000539755579797,530.7072955987411,736.6941395764578,628.4734560034112,1483.0,14668.0,14665.0,1483.0,37.0
2020-05-26,VA,89,0.8228594470720152,0.818320554978604,0.7495145175224786,0.9000469611737596,512.966005849252,720.6232530034848,1191.00384289978,1615.0,8429.0,8431.0,1615.0,28.0
