iso_code,country,date,owid_total_cases_per_million,owid_total_tests_per_thousand,owid_positive_rate,owid_population_density,marioli_effective_reproduction_r,sdsn_new_cases_per_million_smoot,sdsn_new_deaths_per_million_smoo,sdsn_effective_reproduction_rate,sdsn_overall_transmission
DEU,Germany,2020-11-27,12396.755,,.093999997,237.01601,1.1181723,216.16478,3.0750713,1.0884668,5
DEU,Germany,2020-11-28,12562.001,,.093999997,237.01601,,215.487,3.1287856,1.088214,5
DEU,Germany,2020-11-29,12600.159,347.81299,.093999997,237.01601,,215.47336,3.1824999,1.0893978,5
DEU,Germany,2020-11-30,12769.893,,,237.01601,,215.16728,3.2916429,1.0899408,5
DEU,Germany,2020-12-01,13065.486,,,237.01601,,213.91835,3.4434285,1.0891144,5
DEU,Germany,2020-12-02,13343.284,,,237.01601,,213.533,3.6394999,1.0882591,5
DEU,Germany,2020-12-03,13624.854,,,237.01601,,213.14935,3.7810714,1.0882573,5
DEU,Germany,2020-12-04,,,,,,208.80254,3.8369231,1.0901256,5
DEU,Germany,2020-12-06,,,,,,,,,
DEU,Germany,2020-12-13,,,,,,,,,
DEU,Germany,2020-12-20,,,,,,,,,
DEU,Germany,2020-12-27,,,,,,,,,
DJI,Djibouti,2020-11-22,5736.8301,,,41.285,.76958686,4.3377857,0,.81536633,
DJI,Djibouti,2020-11-23,5736.8301,,,41.285,.7474187,2.9641428,0,.7942161,
DJI,Djibouti,2020-11-24,5737.8428,,,41.285,.75073475,2.6026428,0,.77820498,
DJI,Djibouti,2020-11-25,5738.855,,,41.285,.7638672,2.5303571,0,.76760274,
DJI,Djibouti,2020-11-26,5744.9282,,,41.285,.79139119,2.5303571,0,.76195425,
DJI,Djibouti,2020-11-27,5744.9282,,,41.285,.76664001,2.5303571,0,.75762367,
DJI,Djibouti,2020-11-28,5744.9282,,,41.285,,2.2411427,0,.75368726,
DJI,Djibouti,2020-11-29,5745.9399,,,41.285,,2.0242143,0,.75049049,
DJI,Djibouti,2020-11-30,5747.9639,,,41.285,,1.735,0,.74846756,
DJI,Djibouti,2020-12-01,5748.9761,,,41.285,,1.735,0,.74923426,
DJI,Djibouti,2020-12-02,5751.001,,,41.285,,1.735,0,.75203264,
DJI,Djibouti,2020-12-03,5758.0859,,,41.285,,2.2410715,0,.75691044,
DJI,Djibouti,2020-12-04,,,,,,2.2577693,0,.76156145,
DMA,Dominica,2020-11-22,1000.125,,,98.567001,,8.9297142,0,,
DMA,Dominica,2020-11-23,1069.578,,,98.567001,,13.890643,0,,
DMA,Dominica,2020-11-24,1069.578,,,98.567001,,13.890643,0,,
DMA,Dominica,2020-11-25,1069.578,,,98.567001,,8.9297142,0,,
DMA,Dominica,2020-11-26,1069.578,,,98.567001,,8.9297142,0,,
DMA,Dominica,2020-11-27,1111.25,,,98.567001,,11.906285,0,,
DMA,Dominica,2020-11-28,1180.703,,,98.567001,,16.867214,0,,
DMA,Dominica,2020-11-29,1180.703,,,98.567001,,16.867214,0,,
DMA,Dominica,2020-11-30,1180.703,,,98.567001,,16.867214,0,,
DMA,Dominica,2020-12-01,1180.703,,,98.567001,,16.867214,0,,
DMA,Dominica,2020-12-02,1180.703,,,98.567001,,16.867214,0,,
DMA,Dominica,2020-12-03,1180.703,,,98.567001,,16.867214,0,,
DMA,Dominica,2020-12-04,,,,,,18.164692,0,,
DNK,Denmark,2020-11-22,12258.376,1179.83,.016000001,136.52,1.1011672,189.51601,.5057143,1.1152207,5
DNK,Denmark,2020-11-23,12460.199,1193.1219,.016000001,136.52,1.100683,194.42407,.51800001,1.1131026,5
DNK,Denmark,2020-11-24,12696.206,1207.516,.017000001,136.52,1.1012522,198.13593,.57964283,1.1113044,5
DNK,Denmark,2020-11-25,12900.446,1221.2889,.017000001,136.52,1.1003944,200.46664,.60428572,1.1097003,5
DNK,Denmark,2020-11-26,13106.067,1235.089,.016000001,136.52,1.0997968,202.674,.69064283,1.1082293,5
DNK,Denmark,2020-11-27,13334.477,1247.485,.016000001,136.52,1.100124,206.20093,.73992854,1.106963,5
DNK,Denmark,2020-11-28,13617.271,1257.243,.017000001,136.52,,213.10678,.81392854,1.1062554,5
DNK,Denmark,2020-11-29,13789.572,1267.261,.017999999,136.52,,212.35457,.85092854,1.1055342,5
DNK,Denmark,2020-11-30,13984.662,1281.027,.017000001,136.52,,211.55299,.90021431,1.1046666,5
DNK,Denmark,2020-12-01,14238.106,1294.65,.017999999,136.52,,214.61128,.96185714,1.1037548,5
DNK,Denmark,2020-12-02,14511.922,1297.296,.021,136.52,,218.66843,1.0112143,1.1027855,5
DNK,Denmark,2020-12-03,14789.364,,,136.52,,222.49129,1.0482143,1.1018684,5
DNK,Denmark,2020-12-04,,,,,,222.91246,1.0624615,1.1010842,5
DNK,Denmark,2020-12-06,,,,,,,,,
DNK,Denmark,2020-12-13,,,,,,,,,
DNK,Denmark,2020-12-20,,,,,,,,,
DNK,Denmark,2020-12-27,,,,,,,,,
DOM,Dominican Republic,2020-11-22,12759.147,63.210999,.139,222.873,1.1869558,54.177715,.29621428,1.1553861,4
DOM,Dominican Republic,2020-11-23,12797.772,63.356998,.145,222.873,1.1830798,54.16457,.28964287,1.1620008,4
DOM,Dominican Republic,2020-11-24,12823.768,63.790001,.134,222.873,1.188292,52.544785,.28964287,1.1682914,4
DOM,Dominican Republic,2020-11-25,12850.04,,.127,222.873,1.2059973,53.539001,.28299999,1.1752764,4
DOM,Dominican Republic,2020-11-26,12990.712,,.14,222.873,1.2366134,61.144142,.28299999,1.1829181,4
DOM,Dominican Republic,2020-11-27,13069.529,,.145,222.873,1.237069,60.729286,.28957143,1.1888481,4
DOM,Dominican Republic,2020-11-28,13150.282,65.990997,.138,222.873,,62.079144,.30278572,1.1911796,4
DOM,Dominican Republic,2020-11-29,13225.873,,.149,222.873,,64.192787,.29614285,1.1938678,4
DOM,Dominican Republic,2020-11-30,13273.348,,.142,222.873,,64.429855,.29614285,1.1967241,4
DOM,Dominican Republic,2020-12-01,13302.293,67.072998,.146,222.873,,63.244644,.28292859,1.1995037,4
DOM,Dominican Republic,2020-12-02,13384.798,,,222.873,,66.108856,.2697143,1.2018945,4
DOM,Dominican Republic,2020-12-03,13459.651,,,222.873,,64.699783,.22364286,1.2030194,4
DOM,Dominican Republic,2020-12-04,,,,,,65.415001,.20538461,1.2045509,4
DZA,Algeria,2020-11-22,1707.189,,,17.348,1.1899526,20.867643,.36471429,1.3447486,
DZA,Algeria,2020-11-23,1730.1071,,,17.348,1.1559521,21.458929,.37778571,1.3225831,
DZA,Algeria,2020-11-24,1755.9449,,,17.348,1.1499361,22.077858,.37778571,1.2992899,
DZA,Algeria,2020-11-25,1779.319,,,17.348,1.1206206,22.4265,.38428572,1.2743477,
DZA,Algeria,2020-11-26,1804.062,,,17.348,1.1117949,22.807642,.39250001,1.2506753,
DZA,Algeria,2020-11-27,1828.189,,,17.348,1.1013043,23.118786,.40392858,1.2291781,
DZA,Algeria,2020-11-28,1851.9969,,,17.348,,23.444571,.41371429,1.2195879,
DZA,Algeria,2020-11-29,1875.007,,,17.348,,23.687286,.417,1.2107083,
DZA,Algeria,2020-11-30,1897.309,,,17.348,,23.798071,.42842856,1.2008376,
DZA,Algeria,2020-12-01,1919.042,,,17.348,,23.718287,.42521429,1.188705,
DZA,Algeria,2020-12-02,1940.296,,,17.348,,23.545643,.42035714,1.1753958,
DZA,Algeria,2020-12-03,1959.52,,,17.348,,23.252428,.41714287,1.1624088,
DZA,Algeria,2020-12-04,,,,,,23.106232,.42815384,1.148939,
ECU,Ecuador,2020-11-22,10522.154,32.591999,,66.939003,.99041331,43.465141,1.5019286,.96423393,
ECU,Ecuador,2020-11-23,10539.215,32.708,,66.939003,.99221653,43.218216,1.5626428,.96833014,
ECU,Ecuador,2020-11-24,10567.101,32.861,,66.939003,1.006642,43.420643,1.6800715,.9733181,
ECU,Ecuador,2020-11-25,10612.105,33.055,,66.939003,1.0294012,42.914642,1.4897857,.97896498,
ECU,Ecuador,2020-11-26,10663.57,33.370998,,66.939003,1.0528371,43.015858,1.4978571,.9857105,
ECU,Ecuador,2020-11-27,10742.694,33.674999,,66.939003,1.0703095,43.967285,1.5424286,.99333531,
ECU,Ecuador,2020-11-28,10820.629,34.048,,66.939003,,45.675713,1.5140715,.99596393,
ECU,Ecuador,2020-11-29,10889.097,34.348999,,66.939003,,47.861927,1.6800715,.99964517,
ECU,Ecuador,2020-11-30,10921.291,34.514999,,66.939003,,48.618999,1.8015714,1.0040948,
ECU,Ecuador,2020-12-01,10977.291,34.785,,66.939003,,50.886143,1.9270715,1.0084565,
ECU,Ecuador,2020-12-02,11045.476,,,66.939003,,51.116856,2.0647142,1.011616,
ECU,Ecuador,2020-12-03,11102.609,,,66.939003,,51.165428,2.182143,1.0148996,
ECU,Ecuador,2020-12-04,,,,,,52.511383,2.254077,1.0190444,
EGY,"Egypt, Arab Rep.",2020-11-22,1104.4871,,,97.999001,1.223261,2.6705,.12549999,1.1899529,
EGY,"Egypt, Arab Rep.",2020-11-23,1107.946,,,97.999001,1.2173177,2.7632856,.12549999,1.1943381,
EGY,"Egypt, Arab Rep.",2020-11-24,1111.474,,,97.999001,1.2113712,2.8533571,.12478571,1.198379,
EGY,"Egypt, Arab Rep.",2020-11-25,1115.04,,,97.999001,1.2059021,2.9497142,.12549999,1.2020515,
EGY,"Egypt, Arab Rep.",2020-11-26,1118.637,,,97.999001,1.2019738,3.0572143,.12478571,1.2053787,
EGY,"Egypt, Arab Rep.",2020-11-27,1122.125,,,97.999001,1.1986648,3.1500714,.12478571,1.2081352,
EGY,"Egypt, Arab Rep.",2020-11-28,1125.5551,,,97.999001,,3.2359285,.12478571,1.2113,
EGY,"Egypt, Arab Rep.",2020-11-29,1129.053,,,97.999001,,3.3322144,.12764286,1.2141366,
EGY,"Egypt, Arab Rep.",2020-11-30,1132.6689,,,97.999001,,3.4215715,.12907143,1.2162125,
EGY,"Egypt, Arab Rep.",2020-12-01,1136.5,,,97.999001,,3.5032856,.12907143,1.2171407,
EGY,"Egypt, Arab Rep.",2020-12-02,1140.613,,,97.999001,,3.5675001,.13885714,1.2166382,
EGY,"Egypt, Arab Rep.",2020-12-03,1144.835,,,97.999001,,3.6302857,.14307143,1.215028,
EGY,"Egypt, Arab Rep.",2020-12-04,,,,,,3.6366923,.14430769,1.2125208,
ERI,Eritrea,2020-11-22,155.368,,,44.304001,.4260118,1.2084286,0,.41553244,
ERI,Eritrea,2020-11-23,157.341,,,44.304001,.42771763,1.3494285,0,.41664279,
ERI,Eritrea,2020-11-24,157.341,,,44.304001,.4276827,1.3494285,0,.4178879,
ERI,Eritrea,2020-11-25,157.341,,,44.304001,.4297162,1.3494285,0,.41930416,
ERI,Eritrea,2020-11-26,159.597,,,44.304001,.43214485,1.4702858,0,.420834,
ERI,Eritrea,2020-11-27,159.597,,,44.304001,.43077958,1.4702858,0,.42230451,
ERI,Eritrea,2020-11-28,162.69901,,,44.304001,,1.6918571,0,.42333195,
ERI,Eritrea,2020-11-29,162.69901,,,44.304001,,1.6918571,0,.424409,
ERI,Eritrea,2020-11-30,162.69901,,,44.304001,,1.1883571,0,.42547005,
ERI,Eritrea,2020-12-01,162.69901,,,44.304001,,1.1883571,0,.42650691,
ERI,Eritrea,2020-12-02,162.69901,,,44.304001,,1.1883571,0,.42735556,
ERI,Eritrea,2020-12-03,167.493,,,44.304001,,1.3494999,0,.42778155,
ERI,Eritrea,2020-12-04,,,,,,1.4533077,0,.42841211,
ESH,Western Sahara,2020-11-22,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-23,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-24,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-25,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-26,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-27,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-28,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-29,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-11-30,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-12-01,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-12-02,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-12-03,16.740999,,,,,0,0,,
ESH,Western Sahara,2020-12-04,,,,,,0,0,,
ESP,Spain,2020-11-22,33295.633,,.098999999,93.105003,.95489502,348.16599,5.7839999,1.0091505,5
ESP,Spain,2020-11-23,33849.285,,.089000002,93.105003,.96077609,307.68121,5.7839999,1.0005422,5
ESP,Spain,2020-11-24,34110.82,,.090000004,93.105003,.95768511,326.36227,6.6043572,.99277198,5
ESP,Spain,2020-11-25,34329.449,,.086999997,93.105003,.95410961,286.23044,6.007,.9853155,5
ESP,Spain,2020-11-26,34592.289,388.89499,.085000001,93.105003,.95250213,275.19714,5.9780002,.97887903,5
ESP,Spain,2020-11-27,34824.414,,,93.105003,.9521175,259.12851,5.9565716,.97348386,5
ESP,Spain,2020-11-28,34824.414,,,93.105003,,259.12851,5.9565716,.97042561,5
ESP,Spain,2020-11-29,34824.414,,,93.105003,,259.12851,5.9565716,.96750063,5
ESP,Spain,2020-11-30,35251.73,,,93.105003,,231.18028,5.8297858,.96410358,5
ESP,Spain,2020-12-01,35428.332,,,93.105003,,223.69136,5.8404999,.96122652,5
ESP,Spain,2020-12-02,35627.906,,,93.105003,,214.54486,5.7213573,.95875895,5
ESP,Spain,2020-12-03,35844.504,,,93.105003,,205.21657,5.7244287,.95679498,5
ESP,Spain,2020-12-04,,,,,,196.06715,5.625154,.95553946,5
ESP,Spain,2020-12-06,,,,,,,,,
ESP,Spain,2020-12-13,,,,,,,,,
ESP,Spain,2020-12-20,,,,,,,,,
ESP,Spain,2020-12-27,,,,,,,,,
EST,Estonia,2020-11-22,7330.354,334.15399,.054000001,31.033001,1.3150748,193.79121,.70007145,1.3856992,5
EST,Estonia,2020-11-23,7505.2451,337.20801,.056000002,31.033001,1.3008846,199.55272,.86157143,1.3752048,5
EST,Estonia,2020-11-24,7658.2749,341.51401,.056000002,31.033001,1.2955559,203.69885,.96928573,1.3654264,5
EST,Estonia,2020-11-25,7946.2422,345.745,.061999999,31.033001,1.303416,217.16028,1.1308571,1.3561782,5
EST,Estonia,2020-11-26,8258.332,349.78,.064000003,31.033001,1.3064228,219.36794,1.2385714,1.3462864,5
EST,Estonia,2020-11-27,8535.7461,354.112,.064000003,31.033001,1.304925,224.80635,1.2924286,1.3376383,5
EST,Estonia,2020-11-28,8818.4365,358.078,.066,31.033001,,230.78328,1.5616429,1.3325086,5
EST,Estonia,2020-11-29,9085.2959,361.035,.064999998,31.033001,,237.72943,1.6693572,1.3283433,5
EST,Estonia,2020-11-30,9278.2803,364.147,.066,31.033001,,240.15244,1.9924285,1.3248047,5
EST,Estonia,2020-12-01,9420.7559,368.99301,.064000003,31.033001,,240.36778,1.9924285,1.3215945,5
EST,Estonia,2020-12-02,9814.2607,373.065,.068000004,31.033001,,253.88307,1.9924285,1.3175707,5
EST,Estonia,2020-12-03,10153.49,,,31.033001,,255.98308,1.9924285,1.3124335,5
EST,Estonia,2020-12-04,,,,,,254.74046,2.0876923,1.3077213,5
EST,Estonia,2020-12-06,,,,,,,,,
EST,Estonia,2020-12-13,,,,,,,,,
EST,Estonia,2020-12-20,,,,,,,,,
EST,Estonia,2020-12-27,,,,,,,,,
ETH,Ethiopia,2020-11-22,920.16101,13.88,.090999998,104.957,1.0327533,3.7962143,.077071428,.99336815,2
ETH,Ethiopia,2020-11-23,923.797,13.923,.092,104.957,1.0421674,3.8652143,.075214289,1.0050972,2
ETH,Ethiopia,2020-11-24,927.172,13.958,.092,104.957,1.0776259,3.8919287,.077071428,1.0175108,2
ETH,Ethiopia,2020-11-25,931.67798,14.004,.090999998,104.957,1.1573343,3.9652858,.073928572,1.0317041,2
ETH,Ethiopia,2020-11-26,936.54901,14.055,.090999998,104.957,1.2321975,3.9895,.073357143,1.0468528,2
ETH,Ethiopia,2020-11-27,943.23798,14.1,.1,104.957,1.3063998,4.1510715,.079571426,1.0658618,2
ETH,Ethiopia,2020-11-28,947.51703,14.147,.101,104.957,,4.1063571,.080785714,1.0683607,2
ETH,Ethiopia,2020-11-29,952.771,14.195,.103,104.957,,4.2337141,.081357144,1.0760409,2
ETH,Ethiopia,2020-11-30,957.46802,14.237,.107,104.957,,4.3604283,.077642858,1.087781,2
ETH,Ethiopia,2020-12-01,961.64398,14.28,.107,104.957,,4.448,.07514286,1.099887,2
ETH,Ethiopia,2020-12-02,965.38397,14.318,.108,104.957,,4.3839998,.070785716,1.1073784,2
ETH,Ethiopia,2020-12-03,970.56,14.374,.106,104.957,,4.4436431,.072642855,1.1152329,2
ETH,Ethiopia,2020-12-04,,,,,,4.4829998,.069538459,1.1265761,2
FIN,Finland,2020-11-22,3905.4509,334.216,.022,18.136,1.2643791,49.52943,.1675,1.1965337,3
FIN,Finland,2020-11-23,3959.054,336.867,.024,18.136,1.2645025,52.198002,.27064285,1.2060827,4
FIN,Finland,2020-11-24,4022.7639,340.65399,.024,18.136,1.2688025,53.912571,.27064285,1.2153038,4
FIN,Finland,2020-11-25,4088.2791,344.86401,.024,18.136,1.2738525,55.523998,.29642856,1.2241963,4
FIN,Finland,2020-11-26,4177.7979,348.82101,.024,18.136,1.2812016,59.378571,.29642856,1.2330214,4
FIN,Finland,2020-11-27,4289.3359,351.17099,.026000001,18.136,1.2856463,63.271858,.3092857,1.2414346,4
FIN,Finland,2020-11-28,4386.9771,352.73499,.028000001,18.136,,67.100639,.3092857,1.2465897,4
FIN,Finland,2020-11-29,4445.0918,354.18399,.027000001,18.136,,68.505783,.3092857,1.2520443,4
FIN,Finland,2020-11-30,4496.168,355.88,.028000001,18.136,,70.813354,.36085713,1.2575928,4
FIN,Finland,2020-12-01,4595.4331,358.18399,.033,18.136,,74.964432,.36085713,1.262551,4
FIN,Finland,2020-12-02,4671.2358,,,18.136,,76.666069,.43821427,1.2665734,4
FIN,Finland,2020-12-03,4768.6958,,,18.136,,79.10257,.43821427,1.2695779,4
FIN,Finland,2020-12-04,,,,,,78.787231,.45807692,1.2715559,4
FIN,Finland,2020-12-06,,,,,,,,,
FIN,Finland,2020-12-13,,,,,,,,,
FIN,Finland,2020-12-20,,,,,,,,,
FIN,Finland,2020-12-27,,,,,,,,,
FJI,Fiji,2020-11-22,39.042999,17.166,0,49.562,,.079714283,0,,1
FJI,Fiji,2020-11-23,39.042999,17.298,0,49.562,,.079714283,0,,1
FJI,Fiji,2020-11-24,42.389999,17.413,.0040000002,49.562,,.31878573,0,,1
FJI,Fiji,2020-11-25,42.389999,17.632,.0049999999,49.562,,.23907143,0,,1
FJI,Fiji,2020-11-26,42.389999,17.832001,.0040000002,49.562,,.23907143,0,,1
FJI,Fiji,2020-11-27,42.389999,17.913,.0040000002,49.562,,.23907143,0,,1
FJI,Fiji,2020-11-28,42.389999,17.93,.0040000002,49.562,,.23907143,0,,1
FJI,Fiji,2020-11-29,42.389999,18.104,.0040000002,49.562,,.23907143,0,,1
FJI,Fiji,2020-11-30,46.852001,18.18,.0089999996,49.562,,.55778569,0,,1
FJI,Fiji,2020-12-01,46.852001,18.232,.0049999999,49.562,,.55778569,0,,1
FJI,Fiji,2020-12-02,46.852001,18.632999,.0040000002,49.562,,.55778569,0,,1
FJI,Fiji,2020-12-03,46.852001,,,49.562,,.55778569,0,,1
FJI,Fiji,2020-12-04,,,,,,.60069233,0,,1
FRA,France,2020-11-22,33569.207,,.131,122.578,.86098397,389.5618,9.1013575,.93996894,5
FRA,France,2020-11-23,33642.129,,.122,122.578,.85458124,371.96552,9.0433569,.92666191,5
FRA,France,2020-11-24,33798.18,,.117,122.578,.84966683,358.52206,8.8124285,.91455263,5
FRA,France,2020-11-25,34039.441,,.114,122.578,.84732413,336.1153,8.8649282,.90354604,5
FRA,France,2020-11-26,34248.762,,.111,122.578,.8470006,314.504,8.7729998,.8938297,5
FRA,France,2020-11-27,34442.898,,.109,122.578,.84653485,302.09143,8.8003569,.88521141,5
FRA,France,2020-11-28,34635.629,,.108,122.578,,280.73621,8.6460714,.88003653,5
FRA,France,2020-11-29,34785.52,,.108,122.578,,261.64728,8.5322142,.87511456,5
FRA,France,2020-11-30,34851.84,,.107,122.578,,255.63744,8.4227858,.87039399,5
FRA,France,2020-12-01,34978.539,,,122.578,,214.47,7.9324999,.86571509,5
FRA,France,2020-12-02,35196.406,,,122.578,,198.80736,7.8067141,.86131257,5
FRA,France,2020-12-03,35393.699,,,122.578,,189.50479,7.6929288,.8572799,5
FRA,France,2020-12-04,,,,,,176.68608,6.9412308,.85377502,5
FRA,France,2020-12-06,,,,,,,,,
FRA,France,2020-12-13,,,,,,,,,
FRA,France,2020-12-20,,,,,,,,,
FRA,France,2020-12-27,,,,,,,,,
FRO,Faroe Islands,2020-11-22,,,,,,,,,
FRO,Faroe Islands,2020-11-23,,,,,,,,,
FRO,Faroe Islands,2020-11-24,,,,,,,,,
FRO,Faroe Islands,2020-11-25,,,,,,,,,
FRO,Faroe Islands,2020-11-26,,,,,,,,,
FRO,Faroe Islands,2020-11-27,,,,,,,,,
FRO,Faroe Islands,2020-11-28,,,,,,,,,
FRO,Faroe Islands,2020-11-29,,,,,,,,,
FRO,Faroe Islands,2020-11-30,,,,,,,,,
FRO,Faroe Islands,2020-12-01,,,,,,,,,
FRO,Faroe Islands,2020-12-02,,,,,,,,,
FRO,Faroe Islands,2020-12-03,,,,,,,,,
GAB,Gabon,2020-11-22,4102.478,,,7.8590002,1.1078056,3.4979999,.12835714,1.1043308,
GAB,Gabon,2020-11-23,4111.0142,,,7.8590002,1.1082354,3.8831429,.06414286,1.1049551,
GAB,Gabon,2020-11-24,4111.0142,,,7.8590002,1.1077242,3.8831429,.06414286,1.1055145,
GAB,Gabon,2020-11-25,4121.3481,,,7.8590002,1.1083318,4.0114999,.06414286,1.106041,
GAB,Gabon,2020-11-26,4121.3481,,,7.8590002,1.1081493,4.0114999,.06414286,1.1065073,
GAB,Gabon,2020-11-27,4129.4351,,,7.8590002,1.1083555,4.1398573,.03207143,1.1069005,
GAB,Gabon,2020-11-28,4129.4351,,,7.8590002,,4.1398573,.03207143,1.1071892,
GAB,Gabon,2020-11-29,4129.4351,,,7.8590002,,4.1398573,.03207143,1.1074895,
GAB,Gabon,2020-11-30,4139.769,,,7.8590002,,4.1719999,.06414286,1.1076976,
GAB,Gabon,2020-12-01,4139.769,,,7.8590002,,4.1719999,.06414286,1.1078557,
GAB,Gabon,2020-12-02,4151.001,,,7.8590002,,4.9742856,.06414286,1.107982,
GAB,Gabon,2020-12-03,4151.001,,,7.8590002,,3.9473572,.03207143,1.1080148,
GAB,Gabon,2020-12-04,,,,,,3.7326155,.034538463,1.1080568,
GBR,United Kingdom,2020-11-22,22328.639,527.849,.067000002,272.89801,.81871456,337.1745,6.298357,.98349315,5
GBR,United Kingdom,2020-11-23,22556.445,530.60699,.064999998,272.89801,.72849482,330.93292,6.3109999,.96674663,5
GBR,United Kingdom,2020-11-24,22723.551,534.90698,.061000001,272.89801,.66396862,321.35071,6.3909287,.94462514,5
GBR,United Kingdom,2020-11-25,22992.545,539.69397,.061000001,272.89801,.85611385,316.36444,6.4951429,.92758018,5
GBR,United Kingdom,2020-11-26,23251.17,544.90198,.057999998,272.89801,.8698225,299.57156,6.4267859,.89472634,5
GBR,United Kingdom,2020-11-27,23469.492,549.40399,.057,272.89801,.80513746,286.42456,6.5782857,.86823988,5
GBR,United Kingdom,2020-11-28,23703.574,553.59003,.056000002,272.89801,,274.86636,6.5961428,.85053968,5
GBR,United Kingdom,2020-11-29,23882.758,556.47601,.054000001,272.89801,,261.3847,6.6455712,.83762527,5
GBR,United Kingdom,2020-11-30,24065.83,559.64899,.052000001,272.89801,,251.92879,6.6339998,.83211017,5
GBR,United Kingdom,2020-12-01,24264.648,564.05298,.052999999,272.89801,,245.02336,6.6382141,.82986808,5
GBR,United Kingdom,2020-12-02,24503.828,568.90698,.052000001,272.89801,,241.4375,6.7634287,.82623464,5
GBR,United Kingdom,2020-12-03,24724.064,,,272.89801,,233.03578,6.6707859,.81224197,5
GBR,United Kingdom,2020-12-04,,,,,,227.98869,6.6049232,.80127048,5
GEO,Georgia,2020-11-22,26254.051,,,65.031998,1.1599392,841.18726,8.970643,1.212153,5
GEO,Georgia,2020-11-23,27246.234,,,65.031998,1.1371697,859.64795,9.1855001,1.2004763,5
GEO,Georgia,2020-11-24,28030.357,,,65.031998,1.1093876,862.47699,9.4898567,1.1881003,5
GEO,Georgia,2020-11-25,28800.191,,,65.031998,1.1081018,865.34186,9.2928572,1.1770014,5
GEO,Georgia,2020-11-26,29753.02,,,65.031998,1.1384474,877.53558,9.4002857,1.1686678,5
GEO,Georgia,2020-11-27,30951.262,,,65.031998,1.1719934,900.93823,9.4002857,1.163409,5
GEO,Georgia,2020-11-28,32072.297,,,65.031998,,918.27087,9.4182138,1.1587435,5
GEO,Georgia,2020-11-29,33181.797,,,65.031998,,943.44617,9.4361429,1.1560876,5
GEO,Georgia,2020-11-30,33987.98,,,65.031998,,944.50256,9.5614996,1.1543492,5
GEO,Georgia,2020-12-01,34930.281,,,65.031998,,955.99792,9.4002857,1.1529198,5
GEO,Georgia,2020-12-02,35941.266,,,65.031998,,966.56219,9.4360714,1.1505339,5
GEO,Georgia,2020-12-03,37009.156,,,65.031998,,976.64307,9.561429,1.1467259,5
GEO,Georgia,2020-12-04,,,,,,979.11133,9.5063076,1.1422385,5
GHA,Ghana,2020-11-22,1637.244,18.780001,.054000001,126.719,1.1218944,4.0733571,.0068571428,1.1421516,2
GHA,Ghana,2020-11-23,1639.4,18.882,.037999999,126.719,1.1200215,3.9974999,.0068571428,1.1391068,1
GHA,Ghana,2020-11-24,1647.2209,18.947001,.054000001,126.719,1.118434,4.3262143,.0068571428,1.1360831,2
GHA,Ghana,2020-11-25,1648.54,18.985001,.055,126.719,1.1156845,4.4204288,.0068571428,1.1330187,2
GHA,Ghana,2020-11-26,1648.54,19.025999,.045000002,126.719,1.1139889,2.9147856,.0068571428,1.1298797,1
GHA,Ghana,2020-11-27,1648.54,19.061001,.050000001,126.719,1.1126171,2.7745714,.0068571428,1.1270521,1
GHA,Ghana,2020-11-28,1653.496,,,126.719,,3.1285715,.0068571428,1.125512,1
GHA,Ghana,2020-11-29,1659.611,,,126.719,,3.3239999,.0022857143,1.1240183,1
GHA,Ghana,2020-11-30,1662.765,,,126.719,,2.9677143,0,1.1225607,1
GHA,Ghana,2020-12-01,1662.765,,,126.719,,2.9677143,0,1.1212742,1
GHA,Ghana,2020-12-02,1662.765,,,126.719,,2.7815001,0,1.1201303,1
GHA,Ghana,2020-12-03,1662.765,,,126.719,,2.3815,0,1.1190295,1
GHA,Ghana,2020-12-04,,,,,,2.5646923,0,1.1180675,1
GIN,Guinea,2020-11-22,976.63898,,,51.755001,1.0870835,2.2409286,.0054285713,1.08575,
GIN,Guinea,2020-11-23,977.78101,,,51.755001,1.0874684,2.0777142,.0054285713,1.0859296,
GIN,Guinea,2020-11-24,979.45697,,,51.755001,1.087854,2.0613573,.0054285713,1.0861385,
GIN,Guinea,2020-11-25,984.48199,,,51.755001,1.0881823,2.2462857,.010857143,1.0863736,
GIN,Guinea,2020-11-26,986.005,,,51.755001,1.0883193,2.2408571,.010857143,1.0866139,
GIN,Guinea,2020-11-27,992.85797,,,51.755001,1.0885904,2.7303572,.010857143,1.0868683,
GIN,Guinea,2020-11-28,992.85797,,,51.755001,,2.4692857,.010857143,1.0869893,
GIN,Guinea,2020-11-29,992.85797,,,51.755001,,2.3278573,.0054285713,1.0871266,
GIN,Guinea,2020-11-30,998.95001,,,51.755001,,2.6922858,.0054285713,1.0872672,
